epoch,train_loss,validation_loss,improved
0,8.479034909760369,7.441890588649206,True
1,6.853620868748928,5.982546368058513,True
2,5.423586462276555,4.68280786255856,True
3,4.194396655255946,3.516124591181327,True
4,3.171622722147258,2.742845898690222,True
5,2.269793064113866,1.7520973069805323,True
6,1.185717756045877,0.33398421741237644,True
7,-0.20280009048831102,-0.8763969253213223,True
8,-1.4123024509110804,-2.0421401184071555,True
9,-2.3982899516964156,-2.7639625945540875,True
10,-3.2029807586514214,-3.542741859981408,True
11,-3.893504264489859,-4.199450940885011,True
12,-4.127474618920329,-3.5971052143171427,False
13,-3.9877243545132335,-3.6301103061679516,False
14,-4.198481862583395,-4.723783939467504,True
15,-4.708083181511467,-4.876936012410084,True
16,-4.920683416938622,-4.970236826859708,True
17,-5.076153721172368,-5.414231122394942,True
18,-5.511098663057662,-5.563602374900141,True
19,-5.177205734234012,-5.183352718783982,False
20,-5.4029651824329505,-5.505529980198217,False
21,-5.715231666396137,-5.877300924377395,True
22,-5.87422243754069,-6.195649486363643,True
23,-6.096195950336766,-5.907539591616088,False
24,-6.003461732738504,-6.28048054547,True
25,-5.613364560440202,-6.03124291379531,False
26,-5.337936777685457,-4.880384420162663,False
27,-5.703189499292528,-4.827848220839164,False
28,-5.325657820168627,-5.765044349411984,False
29,-5.578938703492604,-6.023075963288937,False
30,-5.941180701076443,-5.132186114515224,False
31,-5.826329001192916,-5.747680844349726,False
32,-5.669058741389581,-5.790838989354431,False
33,-6.0855252570870215,-5.46824858193722,False
34,-5.760024878565266,-6.491616063558877,True
35,-6.483485327074746,-6.468993640215178,False
36,-6.648456531430651,-6.921325098642461,True
37,-6.824651634865043,-6.4747067819036,False
38,-6.809830030023783,-6.947628235431353,True
39,-6.948548867826723,-6.797646172424261,False
40,-6.93872119818871,-6.296681766434345,False
41,-6.447628430555476,-5.085418285594541,False
42,-5.474293236729936,-6.278918335704786,False
43,-6.356362768157065,-6.452210176489431,False
44,-6.503606346312564,-6.5991700263804765,False
45,-6.697527285888956,-6.808282326153222,False
46,-6.74687502158082,-7.26346473981958,True
47,-6.1933727624933494,-6.378315083239185,False
48,-6.761384673637739,-6.555155479220454,False
49,-6.9057450267936975,-7.31902414798591,True
50,-7.3015989778134065,-7.483907182004927,True
51,-7.378846681189863,-7.3199756844654145,False
52,-7.434086025338738,-7.250689586852431,False
53,-7.428845639176797,-7.572080283183895,True
54,-7.515748023804915,-7.3705839022361985,False
55,-7.547985859154436,-7.4438547235383545,False
56,-7.618129267866828,-7.581362217782946,True
57,-7.694796837084698,-7.713363892354724,True
58,-7.744528478603664,-7.468156981038946,False
59,-7.7601583880218366,-7.541503693222963,False
60,-7.797027515966686,-7.65223557373573,False
61,-7.842045254589828,-7.53477692349422,False
62,-7.807888761886954,-7.679077504210112,False
63,-7.852296836717984,-7.995622001044954,True
64,-7.8434136651096535,-7.560067035819395,False
65,-7.493152947613929,-5.314527098201999,False
66,-4.563306961905777,-4.3096941188955435,False
67,-5.988414538336844,-5.6948492326931435,False
68,-6.405952459870701,-6.698312264810003,False
69,-6.840429962695468,-6.8898305214866475,False
