distribution,training_iqr_scaled_euclidean_distance
prior_predictive,1.7319217498808133
prior_predictive,4.653297959472196
prior_predictive,5.078829168225761
prior_predictive,3.1176193402767742
prior_predictive,3.979405739321741
prior_predictive,4.8815513257028975
prior_predictive,4.173228632448047
prior_predictive,3.7111396332409536
prior_predictive,4.259474748602801
prior_predictive,4.055072317180178
prior_predictive,5.3638103382244315
prior_predictive,6.392938729273737
prior_predictive,6.166763120481521
prior_predictive,3.370808549814116
prior_predictive,4.680276149967293
prior_predictive,3.3832734902758936
prior_predictive,4.685409438435236
prior_predictive,5.8781256764487635
prior_predictive,7.235487163634401
prior_predictive,3.550834342570138
prior_predictive,5.0319963852078144
prior_predictive,4.083740255560323
prior_predictive,3.9725066715400934
prior_predictive,3.0798743647036817
prior_predictive,4.233199668760796
prior_predictive,5.9347054481849835
prior_predictive,4.501581562396901
prior_predictive,3.9253684649139777
prior_predictive,5.125893648989548
prior_predictive,3.975417929623648
prior_predictive,2.99653460940064
prior_predictive,2.765172168886314
prior_predictive,4.489576367704076
prior_predictive,5.376527433708911
prior_predictive,3.7854156263186387
prior_predictive,4.629214701872212
prior_predictive,4.0904678033686395
prior_predictive,3.4432824422114696
prior_predictive,4.545256161081868
prior_predictive,5.524516652978342
prior_predictive,4.751317082649504
prior_predictive,4.268856372724006
prior_predictive,3.9107113440923005
prior_predictive,5.0692989251973986
prior_predictive,4.235988610276066
prior_predictive,4.836032698046331
prior_predictive,3.857824283277843
prior_predictive,5.050123478111505
prior_predictive,5.551873623624659
prior_predictive,3.982896835420075
prior_predictive,4.4712654477530736
