theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
2,15,0.41817322564472703,2.1607595454339337,2.3048234774636587,0.9374945919119758,0.47012875135987975,0.5359643464908004,0.17699678242206568,0.04516115412116051,0.33670448884367943,-0.3985384171828628,-0.5909070735797286,-0.4857268845662477
2,19,0.39802203500303257,2.1651271409478077,2.3048234774636587,0.9393895723981518,0.12115146685391648,0.9521369328722354,0.05187884531915171,0.1313945222645999,-0.44006631802767515,-0.22479014284908772,-0.056315255351364606,0.28073758259415627
2,20,0.407530262697867,1.2528094138700039,2.3048234774636587,0.5435598110310197,0.2342974981293081,0.42590343207120873,0.3469971688464286,-0.027922632172703632,-0.6303625879809261,0.08459076751023525,-0.6804562909528613,-0.32192888390272867
2,23,0.4426485303369298,2.1338994556621067,2.3048234774636587,0.9258407320678436,0.37769870553165635,0.6875155316665766,-0.4065612368285658,0.481579823419452,-0.20491767302155506,-0.3149692714214326,-0.2516103768721223,-0.5919898739084601
2,32,0.36955171795097874,0.687350025184323,2.3048234774636587,0.29822241568830116,0.41885218303650595,0.02271859161555767,0.07234506960958254,0.46162861213088063,-0.6142381737008691,-0.029806807637214675,-0.5600213976576924,0.08036642335355279
2,39,0.38713572875680735,1.6960138207666726,2.3048234774636587,0.7358541065509493,0.3132487470284104,0.47106349933892466,0.30849581956863426,0.620853938162327,-0.42492558900266886,-0.3450784655287863,-0.1845604730769992,-0.2542326236143707
2,48,0.39118224876826135,1.2865726451974173,2.3048234774636587,0.558208755584712,0.4585551060736177,0.3100941814482211,0.4026483371853829,0.2121412204578519,-0.18573210574686527,-0.5891196532174945,-0.027362743392586708,-0.5729926228523254
2,52,0.4161787578087941,2.137160995862849,2.3048234774636587,0.9272558253418548,0.19752159714698786,0.04742518998682488,-0.13196409307420232,0.8930225158110263,-0.4582743691280484,-0.3901157947257163,-0.2852188479155302,0.29311240185052156
2,58,0.35557052116086413,1.6804486244264334,2.3048234774636587,0.7291007926887667,-0.13297713454812754,0.21816809847950935,-0.18055752012878634,0.42380231339484464,-0.5379215013235806,-0.37552721146494156,-0.188877216540277,-0.5175892934203148
2,65,0.32744389321640804,1.8735085688514814,2.3048234774636587,0.812864233278803,-0.3835706925019623,0.4808778697624802,-0.07442961353808664,0.03239423502236605,-0.6098423227667807,-0.08338644728064538,-0.2644550781697035,0.15491747297346586
2,72,0.43805943046848994,1.3879362782010596,2.3048234774636587,0.602187669369115,0.3444991502910849,0.31897532567381837,-0.23049993347376607,0.5974201979115608,-0.558774041943252,-0.4777717040851713,-0.6033286461606622,-0.014240624383091871
2,75,0.46382746437019406,2.043799057311304,2.3048234774636587,0.8867486283853726,0.20499848201870896,0.5493379021063446,0.5151553712785246,0.1035504909232261,-0.2740139104425908,-0.8771179858595133,-0.4537988035008311,0.22545537538826466
2,76,0.4096654908677157,1.0354169055882114,2.3048234774636587,0.44923913510618835,0.08404423110187043,0.0699179936200377,0.2514281896874308,0.014576629735529534,-0.33521821722388245,-0.5600155172869564,-0.8298475490882993,-0.3906281562522055
2,79,0.5336389315156608,1.9554046641572702,2.3048234774636587,0.8483967137947995,0.4501016885042189,0.808092298917472,0.001996351405978092,0.5006643244996669,-0.4960147840902208,-0.6626718416810036,-0.2271888321265578,-0.6596296140924096
2,80,0.29109979466984676,1.8336927467798445,2.3048234774636587,0.795589234798029,0.5033354423940178,0.4076775852590798,0.12637709174305223,0.16271826159209035,-0.04967598896473652,-0.32697926275432115,-0.3011470576748252,-0.12587314285337925
2,84,0.2906981887857771,1.2527534375720935,2.3048234774636587,0.5435355244431496,0.24651222676038725,0.16839339211583115,-0.3555653104558587,0.5743129169568421,0.21713087335228917,-0.15129106864333158,-0.01215920876711607,-0.24591505993157625
2,98,0.389490952455588,1.4561431822216762,2.3048234774636587,0.6317807834134386,-0.04909960180521045,0.15221845172345638,-0.22195113357156515,0.43589855916798126,-0.3641751045361161,-0.7310124645009638,-0.28944035712629557,-0.4449675027281048
2,106,0.2672726425610815,2.164470119890435,2.3048234774636587,0.939104508893811,-0.23817949648946535,0.34265882708132245,0.3182869087904693,0.12200564984232198,0.06953398697078228,-0.5105235772207379,-0.08170026913285255,0.09485047310590738
2,111,0.5166090205967084,1.6149947048280782,2.3048234774636587,0.7007021234464766,0.4839493026956914,0.680834722705185,0.4614503169432283,0.3589893635362388,-0.574048546142876,-0.14506478048861027,-0.8627235908061266,-0.025669396854937132
2,112,0.5597597245266633,2.164099763900615,2.3048234774636587,0.938943821538167,0.46198050957173087,0.03786490112543106,-0.42686412669718243,0.8336614817380907,0.02841886412352318,-0.8523374907672404,-0.6637802813202143,-0.4966812971979382
2,119,0.4572656684959567,1.862570384957097,2.3048234774636587,0.8081184538291675,0.33294052723795153,0.5897025009617205,-0.19034333806484927,0.924588952213526,-0.03634789306670427,-0.5371886203065513,-0.041737452149391174,-0.17721902672201395
2,123,0.4123695238610689,2.1593920436309526,2.3048234774636587,0.9369012702036748,0.1405479274690148,0.6404992425814267,-0.2702151164412494,-0.004534640349447616,-0.4789289170876144,-0.7826856104657053,-0.10749803576618432,-0.061917055398225784
2,124,0.42305844322787145,0.9623771732859371,2.3048234774636587,0.4175491887756126,0.027400886639952438,0.1042556036263701,0.028557672165334336,0.09237403701990854,-0.544625044800341,-0.5919555518776178,-0.7308378731831908,-0.47927780728787195
3,6,0.37275283965707945,1.7390440632995352,2.3048234774636587,0.7545237543368245,-0.2945038806647068,-0.3377636177465322,0.1432225974276661,-0.2765344930812714,0.5907906824722885,0.6325806928798555,0.21842735819518566,0.12982344161719084
3,14,0.47767821914634123,2.1002280195379757,2.3048234774636587,0.9112316149474362,-0.4681570203974843,-0.40315224882215306,-0.8325589448213575,0.03345217928290384,-0.22549844160676014,0.4766743844375013,0.4559678668156266,0.5132844829931855
3,17,0.3250792905256123,0.4874120432008429,2.3048234774636587,0.21147478232789227,-0.5243210429325701,-0.02237368933856515,0.048658107407391085,-0.6168718617409465,0.3925985135138034,-0.1231799004599452,0.12372936401516199,0.049848586320876964
