theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
2,7,0.5698941370020478,2.4649343773091514,2.3048234774636587,1.0694677494441729,0.27677758596837493,0.849421645514667,-0.1109183104708793,0.23125416319817316,-0.5967702334746717,-0.8664657725021242,-0.7810842376202345,0.13168167229741815
2,9,0.5429595065360207,4.446681214833702,2.3048234774636587,1.929293613290962,-0.33484889660030637,0.6788063952699303,-0.15609395690262318,0.8255008226260544,-0.5239508412778378,0.11699345055967565,-0.6929852431640029,-0.557925505563617
2,14,0.45497253695695034,3.911191879989412,2.3048234774636587,1.6969594063201232,-0.4326078696176411,0.1992337945848699,-0.4547332478687163,0.9142005397006872,-0.5852812863886356,-0.19859910570085054,-0.06722545716911554,0.009818184189498369
2,16,0.4524131906827468,4.5330361336745115,2.3048234774636587,1.9667606556415713,0.47549588512629265,0.18271310441195954,-0.2052119569852946,0.6331149656325581,-0.38870465382933606,-0.12240840215235956,-0.8757824143394828,0.04387113451957697
2,17,0.47837964850509934,4.508538130401311,2.3048234774636587,1.956131640659409,-0.4887718921527269,0.5800123540684579,0.4264838043600323,0.2638764986768367,0.03281566873192793,-0.798453390598297,-0.3994639599695802,-0.45361771248281013
2,18,0.4066363379142972,3.989859173233427,2.3048234774636587,1.731090997747066,-0.10134842339903172,0.28690658695995785,-0.3298149863258004,0.7504525044932961,0.2003872888162732,-0.4304676009342075,-0.5326337022706866,-0.22164166904985894
2,22,0.39870059516456363,3.628817142588197,2.3048234774636587,1.5744447147776914,-0.34412973839789673,0.03987010940909386,0.221476257778704,0.35474271792918466,-0.03293219581246387,-0.6064001740887761,-0.7748037716373801,-0.08753113914281124
2,25,0.41243292846606466,2.9911720728028546,2.3048234774636587,1.2977879226111007,-0.2955732271075252,0.891555263660848,-0.36140482407063246,0.07485380209982417,-0.2756531974300742,-0.45455690100789087,-0.22247036173939708,0.10127576813101771
2,26,0.5223005740872249,3.634528513193383,2.3048234774636587,1.576922722599562,-0.15369407273828972,0.098479328677058,0.39606029167771345,0.5653285179287196,-0.491138458251953,-0.8384422427043319,-0.8424717057496309,-0.13653581589460367
2,27,0.3550652238889089,3.413422950452684,2.3048234774636587,1.48099105368754,0.18532184138894053,0.5117192147299645,0.014114634133875259,0.44238073471933614,0.11864504218101504,-0.00478265248239039,-0.318790040910244,-0.6330428253859282
