epoch,train_loss,validation_loss,improved
0,8.664188166945989,7.526599008643412,True
1,6.832173618834124,5.998279653018955,True
2,5.427564757179685,4.717879329253014,True
3,4.20661545045372,3.554810871101568,True
4,2.961461564773661,2.282410392173369,True
5,1.8481221779029267,1.3048151424828192,True
6,0.7671934658940164,0.05319330046794056,True
7,-0.3550418549128962,-0.9973516042981164,True
8,-1.5447784638144726,-2.1055508880743283,True
9,-2.3196258745195664,-2.517919511157709,True
10,-3.0745178901549832,-3.531170162079281,True
11,-3.828286406558575,-3.7655627099631723,True
12,-4.039184143643835,-4.272400519016279,True
13,-4.596757536668604,-4.718347516262135,True
14,-4.9319022513640105,-4.784636303968898,True
15,-4.711073195624153,-3.902628454959789,False
16,-4.7995097262640884,-4.95829272219274,True
17,-5.25849706542531,-5.024406422628729,True
18,-5.062222837665092,-5.300786167810631,True
19,-5.122794710108224,-4.617037813584179,False
20,-4.767371515464826,-5.248745030079231,False
21,-5.434259178309762,-5.578609666920378,True
22,-5.611851523431295,-5.496650710351808,False
23,-5.498208772656828,-5.594765075139968,True
24,-5.689919862174566,-5.622153730773693,True
25,-5.400184078257299,-5.313999201489688,False
26,-5.618280809094979,-5.150502684933404,False
27,-5.584856882187743,-5.274941137224791,False
28,-5.418815488990661,-6.223608442585316,True
29,-5.4793686227557625,-5.329002220891836,False
30,-5.802814405315699,-5.567159240624873,False
31,-5.8621815406203845,-6.17325500456851,False
32,-6.10812888189467,-6.181610943232872,False
33,-6.163599611902124,-5.751420353402588,False
34,-6.183895652569013,-6.35814981399457,True
35,-6.2533189065670856,-6.416517108251381,True
36,-6.302843944699156,-5.912806652797808,False
37,-6.279253015403954,-6.246414939041068,False
38,-6.422746492903775,-6.757438441257052,True
39,-6.741250787836705,-6.991199993235984,True
40,-5.810443975564007,-5.647908822188554,False
41,-6.01017005639845,-5.678608754512774,False
42,-6.17711729954971,-6.476353682575336,False
43,-6.584648560993802,-6.503187235150353,False
44,-6.757375637526515,-7.085109359577076,True
45,-6.875625934645941,-6.744078973607752,False
46,-6.9413621103844525,-6.856138453746955,False
47,-7.091777795256252,-7.113597428103864,True
48,-7.192402927773836,-6.942311500680858,False
49,-7.186742790560069,-7.198099688564017,True
50,-7.256626756929593,-7.195778867694202,False
51,-7.2712480494911835,-7.293519096473458,True
52,-7.3449457874285,-7.2057906413609425,False
53,-7.397602263455206,-7.48710031163085,True
54,-7.477959871273924,-7.308352396915263,False
55,-7.499484575521467,-7.289243695791953,False
56,-7.522368329990335,-7.525542002972721,True
57,-7.597237630267706,-7.472915509433181,False
58,-7.595514836569277,-7.694730172988152,True
59,-7.610299803858319,-7.637005164996494,False
60,-7.644507790099313,-7.697945714688061,True
61,-7.457847289256158,-7.573830068347874,False
62,-6.233262019616894,-6.8438886139572555,False
63,-6.4869898513188,-7.258057795976552,False
64,-7.0746651851968085,-7.310110903382847,False
65,-7.127495134086897,-7.450666071257651,False
66,-7.451697524137606,-7.4753188910846635,False
67,-7.503940152186973,-7.735743689835345,True
68,-7.605274017009763,-7.360646535101044,False
69,-7.280898428585361,-6.797193814749975,False
70,-6.444602194426852,-6.803136103685069,False
71,-6.785271549603209,-7.600891328345431,False
72,-7.072341771895966,-6.754117764021006,False
73,-6.777231173392718,-6.8711223378209105,False
74,-7.216875402589244,-7.432031889604947,False
75,-7.222285938961442,-7.443295386421779,False
76,-7.338934724696706,-7.292695241328016,False
77,-7.548002020030489,-6.626180300743143,False
78,-6.776054787746763,-5.899383816589551,False
79,-4.896426886235985,-6.6895932655055095,False
80,-6.998911909010405,-7.423942768177246,False
81,-7.54862260978555,-7.447395026410976,False
82,-7.6428588626858955,-7.73184456649189,False
83,-7.8249628044897355,-7.582646281609348,False
84,-7.86993948942356,-7.906712572495312,True
85,-8.053880301094477,-7.84004216111212,False
86,-8.062852510827861,-8.06989513143447,True
87,-8.1911279053767,-7.738874557216902,False
88,-8.061397691608667,-8.12064017062148,True
89,-8.196251501614672,-7.816563857412935,False
90,-8.120212411083763,-7.858087631780853,False
91,-8.18084200334247,-7.99752111554255,False
92,-8.176058832600631,-8.103756659853774,False
93,-8.231525034783333,-8.15931901794983,True
94,-8.30964060092378,-8.086246383964998,False
95,-8.342703225984266,-7.974684971369073,False
96,-8.283376674371244,-8.370347540735798,True
97,-8.410050941785103,-8.514198907381301,True
98,-8.490099242034235,-8.299522895510327,False
99,-8.46174080599052,-8.387256824282709,False
100,-8.43287119214573,-8.333496010809146,False
101,-8.374715257747829,-8.482300580548266,False
102,-8.314773834169143,-7.886929511441885,False
103,-7.4124905457529024,-6.037083510112792,False
104,-7.370760994935424,-6.810324853245791,False
105,-6.808060322053793,-6.514162334247737,False
106,-7.4592488692628445,-7.6159614466078445,False
107,-7.650064122770528,-7.660316885045145,False
108,-7.8147699317224895,-7.954028880265125,False
109,-8.099020171476518,-6.807886629596439,False
110,-6.99721340588504,-6.8847157894782915,False
111,-6.1050212674858715,-6.762714664638497,False
112,-6.71352991839882,-6.947396446445711,False
113,-7.24741978080338,-7.038516169464512,False
114,-7.755673528054109,-7.949393433188752,False
115,-8.056028355538567,-8.228911698137365,False
116,-7.945378749841883,-8.260908549101861,False
117,-8.126209376687234,-7.440128322778259,False
118,-6.843882952437135,-5.86893636757621,False
119,-6.153627585207851,-7.707075054266484,False
120,-7.641898620844414,-7.600525778461092,False
121,-7.7108879456433135,-6.836991890123569,False
