epoch,train_loss,validation_loss,improved
75,-7.087996087976876,-5.201263110376474,False
76,-5.7421087921825364,-7.111662531903069,False
77,-7.284104362945312,-7.571643080404338,False
78,-7.614640579222177,-7.412743017373014,False
79,-7.516389288509012,-7.008335529539256,False
80,-7.50259596631903,-7.358992895703145,False
81,-7.720445168212066,-7.988737729980264,True
82,-7.604447108762273,-7.912866547444553,False
83,-7.187469746033842,-7.354520478770978,False
84,-7.657329020897093,-7.938203896041465,False
85,-7.610991732264908,-7.912524138640659,False
86,-7.6084048914820235,-7.872167124121081,False
87,-7.6991629348409125,-7.57853410038091,False
88,-7.676913677422799,-7.691746912971662,False
89,-7.827264194185841,-7.592618422498054,False
90,-7.893597133101247,-8.280284366776458,True
91,-8.059242270945449,-7.756136154888387,False
92,-8.071761249995681,-7.802785050698014,False
93,-8.345688093951885,-8.372295300190064,True
94,-8.07122625489343,-7.664916565551385,False
95,-8.078887584162693,-8.285733495356654,False
96,-7.037509226513426,-8.241670425468588,False
97,-6.237147396140325,-4.490321876146388,False
98,-6.33743829571465,-7.741354335252926,False
99,-7.569295995557591,-7.418663687847139,False
100,-7.737404455825376,-8.337254570212203,False
101,-7.425323063370255,-7.398141540693808,False
102,-7.11654695257075,-7.083849039825681,False
103,-7.701005430309598,-8.224156470789136,False
104,-7.447485053840324,-7.398706036149491,False
105,-7.278392100812569,-7.777821082766186,False
106,-7.712046484875535,-7.223851792944034,False
107,-7.9179083390576785,-7.427689156373681,False
108,-7.22189517998719,-7.995106956090802,False
109,-7.573388787368038,-5.933551382065401,False
110,-6.555895639791945,-6.942492817246335,False
111,-7.252679485727922,-7.240833875861588,False
112,-7.666981461374276,-7.717334527739454,False
113,-7.806499872580904,-7.936818974244366,False
114,-7.960562419025505,-7.827798041185665,False
115,-8.027434114479606,-8.108363757746082,False
116,-8.117210402517449,-8.59902696111852,True
117,-8.326184712458941,-8.436406031664749,False
118,-8.492214903420749,-8.677318387617962,True
119,-8.536564880881,-8.61708652838578,False
120,-8.646330323891972,-8.63153540000415,False
121,-8.692254954002138,-8.567805209318458,False
122,-8.684272351159088,-8.77032490085093,True
123,-8.720356230278478,-8.471129897021287,False
124,-8.643871434485966,-8.839461603359657,True
125,-8.73468697934199,-8.73006265120496,False
126,-8.74857681763657,-8.838205927714073,False
127,-8.525281732229889,-8.306814926224291,False
128,-8.489084484466765,-8.582026927762909,False
129,-8.67810569431977,-8.455128662172235,False
130,-8.659634159405663,-8.909424550146966,True
131,-8.745964554451765,-8.540313179404917,False
132,-8.708748036648922,-8.857261142899505,False
133,-8.769581958668596,-8.75945912885855,False
134,-8.82623336491054,-8.902089147768553,False
135,-8.861768666508452,-8.865730927053805,False
136,-8.901411073762837,-8.774584950926393,False
137,-8.904067197089393,-8.653763614779098,False
138,-8.873527848239421,-9.025549784425486,True
139,-8.927445488226372,-8.918304954391447,False
140,-8.94758735049041,-8.925300380461167,False
141,-8.949840979962834,-8.88523462177378,False
142,-8.964666703240844,-8.967551985709523,False
143,-8.987945294774915,-8.965696337458052,False
144,-9.02265750573303,-8.925295371997636,False
145,-9.029586870355446,-8.839242549869466,False
146,-8.99865918447981,-9.125702848367514,True
147,-9.035397443889963,-8.947951102060337,False
148,-9.017888615367305,-8.995667803603991,False
149,-9.02438999486568,-9.008273254198965,False
150,-9.060072971116108,-9.048448566987378,False
151,-9.093412467104953,-9.06550019246469,False
152,-9.112487347455067,-9.024118135351577,False
153,-9.102174478054883,-8.973986706284077,False
154,-9.089605036158034,-9.067501772675966,False
155,-9.103922290442565,-8.991695707878181,False
156,-9.097917491205317,-9.044171656927832,False
157,-9.083049012220014,-8.897582877726318,False
158,-9.072468510897908,-9.150476062228703,True
159,-9.158453534904021,-9.105050813653392,False
160,-9.182886572881705,-9.218492017564957,True
161,-9.19153559005096,-9.161498425390286,False
162,-9.21810888871181,-9.196882426320396,False
163,-9.198545078741219,-9.231724974510325,True
164,-9.170530521415815,-9.178820199416402,False
165,-9.126250703447406,-9.049617664312713,False
166,-9.168319663221471,-9.255773664211986,True
167,-9.242442324658667,-8.97802412826403,False
168,-8.870349557701525,-8.529761963076878,False
169,-8.484450250993634,-8.399376779276313,False
170,-8.68741507838354,-8.92230733022262,False
171,-8.814554367784305,-9.097120991923076,False
172,-9.014422521025836,-9.119930370646276,False
173,-9.085018219660046,-8.991587088535136,False
174,-9.091443280838279,-8.548797873414651,False
175,-8.955842429007037,-8.340333048948835,False
176,-8.428637462885764,-6.127113493324818,False
177,-5.867388225451227,-7.062701220187902,False
178,-7.140571573064921,-7.936392003019518,False
179,-8.039314902237136,-8.193672171736186,False
180,-8.051027923206211,-7.350316318754092,False
181,-7.297921710422894,-6.859247512631129,False
182,-7.75605980617063,-8.098068691587754,False
183,-8.441317564909797,-8.655564496456794,False
184,-8.664931911620721,-8.843072071139463,False
185,-8.655868495202787,-8.752944808345326,False
186,-8.401157169963417,-8.442213458624925,False
187,-8.232059067079803,-8.799176548179927,False
188,-8.826195852847633,-7.6669882921900445,False
189,-7.8684330404946214,-8.495180111670589,False
190,-8.402412681218697,-8.899337358215723,False
191,-8.665685587256016,-8.899964588969665,False
192,-8.939900229158559,-8.950749754942079,False
193,-8.793354497691118,-8.398910928143573,False
194,-8.559131548171313,-8.716789194676874,False
195,-8.257134779827304,-9.125768400453596,False
196,-8.284891037007096,-8.284811398515187,False
