mue,mui,b,tauA,g_LK,g_h,c_th2ctx,c_ctx2th,score,feasible,n_passed,shape_r,so_power,spindle_power,thal_spindle_power,ctx_spindle_power,T1,T1_min_rE,T2,T2_max_rE,T3,T3_longest_ms,T4,T4_freq,T4_q,T5,T5_fwhm,T6,T6_ibi_cv,T6_n_bursts,T7,T7_sp_cv,T8,T8_n_sp_events,T8_mean_sp_dur,T9,T9_mi,T10,T10_phase,T10_dist_tgt,T11,T11_lag_ms,T12,T12_n_verified,T13,T13_n_ctx_events,T13_n_ctx_verified,T13_ctx_density_per_min,T13_ctx_verified_density_per_min,T13_mean_ctx_dur,eval,source_file,source_row_index,base_id,base_source,base_n_passed,base_failed_constraints,failed_constraints,error,elapsed_s,phase,de_seed,objective,core_T4_T6_T13,confirmed_13of13,wall_elapsed_s,seed_id,seed_group,seed_score,seed_n_passed,seed_failed_constraints,source_eval,duration_ms,relaxed_T6,all_available_except_T6,relaxed_13of13,T4_T13_relaxedT6,threshold,threshold_margin,best_status
3.5518400881697088,2.8161439514884195,35.913119447152965,1269.884859611847,0.0505396660372011,0.0534014722851463,0.0666666666666666,0.12,,0,12,,,,,,,,,,,,1,,2.214,,,0,0.417,,,,1,6.0,,,,,,,,,1,6.0,1,6.0,1.0,,1.091,,,outputs\v8a_t6_t13_coupling_sweep.csv,2058,base_02,narrow_local_de_best,12.0,T6,T6,,4.762,,,,,,,,,,,,,,False,True,False,False,0.4,-0.01699999999999996,closest_near_miss
3.5518400881697088,2.8161439514884195,35.913119447152965,1269.884859611847,0.0505396660372011,0.0534014722851463,0.0666666666666666,0.12,,0,12,,,,,,,,,,,,1,,2.214,,,0,0.417,,,,1,6.0,,,,,,,,,1,6.0,1,6.0,1.0,,1.091,,,outputs\v8a_t6_t13_coupling_sweep.csv,2058,base_02,narrow_local_de_best,12.0,T6,T6,,4.762,,,,,,,,,,,,,,True,True,True,True,0.42,0.0030000000000000027,relaxed_feasible
3.5518400881697088,2.8161439514884195,35.913119447152965,1269.884859611847,0.0505396660372011,0.0534014722851463,0.0666666666666666,0.12,,0,12,,,,,,,,,,,,1,,2.214,,,0,0.417,,,,1,6.0,,,,,,,,,1,6.0,1,6.0,1.0,,1.091,,,outputs\v8a_t6_t13_coupling_sweep.csv,2058,base_02,narrow_local_de_best,12.0,T6,T6,,4.762,,,,,,,,,,,,,,True,True,True,True,0.45,0.03300000000000003,relaxed_feasible
3.5518400881697088,2.8161439514884195,35.913119447152965,1269.884859611847,0.0505396660372011,0.0534014722851463,0.0666666666666666,0.12,,0,12,,,,,,,,,,,,1,,2.214,,,0,0.417,,,,1,6.0,,,,,,,,,1,6.0,1,6.0,1.0,,1.091,,,outputs\v8a_t6_t13_coupling_sweep.csv,2058,base_02,narrow_local_de_best,12.0,T6,T6,,4.762,,,,,,,,,,,,,,True,True,True,True,0.5,0.08300000000000002,relaxed_feasible
