track,member_key,strategy,parameter,n_cases,rank_mean,pit_ecdf_ks,central_cov_90,central_cov_95,bias_unit,mean_lower_leak,mean_upper_leak,boundary_point_mass,mean_accept_rate
8d,ensemble,rejection_in_support,mue,48,0.5591293047433399,0.1482699805068226,0.875,0.9375,-0.03927415589957187,0.033854166666666664,0.043375651041666664,0.0,0.7288818359375
8d,ensemble,rejection_in_support,mui,48,0.5476364522417154,0.22758284600389866,0.9583333333333334,1.0,-0.0010089273564517498,0.0025634765625,0.0027262369791666665,0.0,0.7288818359375
8d,ensemble,rejection_in_support,b,48,0.4648716699155296,0.14327485380116955,0.875,0.9375,0.01885828166268766,0.016886393229166668,0.035685221354166664,0.0,0.7288818359375
8d,ensemble,rejection_in_support,tauA,48,0.5801250812215725,0.18786549707602346,0.875,0.8958333333333334,-0.06006957249095043,0.022623697916666668,0.055013020833333336,0.0,0.7288818359375
8d,ensemble,rejection_in_support,g_LK,48,0.5751705653021443,0.15594541910331383,0.9166666666666666,0.9583333333333334,0.0026709955806533494,0.023152669270833332,0.023681640625,0.0,0.7288818359375
8d,ensemble,rejection_in_support,g_h,48,0.5462556855100714,0.15277777777777785,0.7916666666666666,0.9166666666666666,0.012255550963648906,0.009969075520833334,0.019449869791666668,0.0,0.7288818359375
8d,ensemble,rejection_in_support,c_th2ctx,48,0.5390675763482781,0.17702241715399608,0.7916666666666666,0.9375,-0.056778626749292016,0.010579427083333334,0.020711263020833332,0.0,0.7288818359375
8d,ensemble,rejection_in_support,c_ctx2th,48,0.5014213775178687,0.07127192982456132,0.9166666666666666,0.9583333333333334,-0.000609212516186138,0.00634765625,0.009236653645833334,0.0,0.7288818359375
7d,member_1,raw_preclip,mue,48,0.5471085120207927,0.1185428849902534,0.9583333333333334,0.9583333333333334,-0.02906960485658298,0.037312825520833336,0.0345458984375,0.07185872395833333,1.0
7d,member_1,raw_preclip,mui,48,0.5753736192332684,0.18628167641325538,0.9791666666666666,1.0,-0.002548309431100885,0.0016276041666666667,0.0023193359375,0.003946940104166667,1.0
7d,member_1,raw_preclip,b,48,0.45646523716699156,0.13925438596491224,0.9166666666666666,1.0,0.019142738931501906,0.015462239583333334,0.032267252604166664,0.0477294921875,1.0
7d,member_1,raw_preclip,tauA,48,0.5554337231968811,0.14498050682261215,0.8958333333333334,0.9791666666666666,-0.039035983849316835,0.016398111979166668,0.042399088541666664,0.058797200520833336,1.0
7d,member_1,raw_preclip,g_LK,48,0.5575860948667967,0.15143762183235868,0.9583333333333334,1.0,-0.010222843498922884,0.013631184895833334,0.032877604166666664,0.0465087890625,1.0
7d,member_1,raw_preclip,g_h,48,0.5394330734243015,0.12097953216374269,0.8125,0.9375,0.017712610443898786,0.008463541666666666,0.017578125,0.026041666666666668,1.0
7d,member_1,raw_preclip,c_th2ctx,48,0.5225389863547759,0.21868908382066277,0.9375,0.9791666666666666,-0.05028276261873543,0.008097330729166666,0.031290690104166664,0.039388020833333336,1.0
7d,member_1,clipped,mue,48,0.5471085120207927,0.1185428849902534,0.9583333333333334,0.9583333333333334,-0.02906960485658298,0.037312825520833336,0.0345458984375,0.07185872395833333,1.0
7d,member_1,clipped,mui,48,0.5753736192332684,0.18628167641325538,0.9791666666666666,1.0,-0.002548309431100885,0.0016276041666666667,0.0023193359375,0.003946940104166667,1.0
7d,member_1,clipped,b,48,0.45646523716699156,0.13925438596491224,0.9166666666666666,1.0,0.019142738931501906,0.015462239583333334,0.032267252604166664,0.0477294921875,1.0
7d,member_1,clipped,tauA,48,0.5554337231968811,0.14498050682261215,0.8958333333333334,0.9791666666666666,-0.039035983849316835,0.016398111979166668,0.042399088541666664,0.058797200520833336,1.0
7d,member_1,clipped,g_LK,48,0.5575860948667967,0.15143762183235868,0.9583333333333334,1.0,-0.010222843498922884,0.013631184895833334,0.032877604166666664,0.0465087890625,1.0
7d,member_1,clipped,g_h,48,0.5394330734243015,0.12097953216374269,0.8125,0.9375,0.017712610443898786,0.008463541666666666,0.017578125,0.026041666666666668,1.0
7d,member_1,clipped,c_th2ctx,48,0.5225389863547759,0.21868908382066277,0.9375,0.9791666666666666,-0.05028276261873543,0.008097330729166666,0.031290690104166664,0.039388020833333336,1.0
7d,member_1,rejection_in_support,mue,48,0.560469460688759,0.17373294346978563,0.875,0.8958333333333334,-0.03500649313597629,0.037312825520833336,0.0345458984375,0.0,0.761962890625
7d,member_1,rejection_in_support,mui,48,0.5708252111760884,0.19675925925925927,0.9583333333333334,1.0,-0.0023815694342677793,0.0016276041666666667,0.0023193359375,0.0,0.761962890625
7d,member_1,rejection_in_support,b,48,0.4579678362573099,0.13267543859649122,0.9166666666666666,0.9583333333333334,0.015849228327473004,0.015462239583333334,0.032267252604166664,0.0,0.761962890625
7d,member_1,rejection_in_support,tauA,48,0.5678200129954516,0.17227095516569207,0.875,0.8958333333333334,-0.041990734869614244,0.016398111979166668,0.042399088541666664,0.0,0.761962890625
7d,member_1,rejection_in_support,g_LK,48,0.583861273554256,0.18664717348927878,0.9166666666666666,0.9375,-0.018449054487670462,0.013631184895833334,0.032877604166666664,0.0,0.761962890625
7d,member_1,rejection_in_support,g_h,48,0.551819363222872,0.11903021442495132,0.7708333333333334,0.8333333333333334,0.013570587907452136,0.008463541666666666,0.017578125,0.0,0.761962890625
7d,member_1,rejection_in_support,c_th2ctx,48,0.5462962962962963,0.2537768031189084,0.8333333333333334,0.9375,-0.059962802954638995,0.008097330729166666,0.031290690104166664,0.0,0.761962890625
7d,member_2,raw_preclip,mue,48,0.5344379467186485,0.13291910331384016,0.9375,1.0,-0.02183325538256516,0.027913411458333332,0.0311279296875,0.059041341145833336,1.0
7d,member_2,raw_preclip,mui,48,0.2715237166991553,0.40911306042884993,0.875,0.9375,0.0045084590480352444,0.0018310546875,0.0015869140625,0.00341796875,1.0
7d,member_2,raw_preclip,b,48,0.47486192332683563,0.13913255360623777,0.8958333333333334,0.9791666666666666,0.007704268752907713,0.007527669270833333,0.012451171875,0.019978841145833332,1.0
7d,member_2,raw_preclip,tauA,48,0.5501543209876543,0.13706140350877194,0.9375,0.9583333333333334,-0.03474046173505485,0.0213623046875,0.042643229166666664,0.06400553385416667,1.0
7d,member_2,raw_preclip,g_LK,48,0.5384584145549058,0.14059454191033138,0.9583333333333334,1.0,0.0013189951423555613,0.0206298828125,0.030069986979166668,0.050740559895833336,1.0
7d,member_2,raw_preclip,g_h,48,0.5456059129304744,0.12305068226120852,0.8333333333333334,0.8958333333333334,0.005277050794878353,0.008748372395833334,0.016194661458333332,0.024943033854166668,1.0
7d,member_2,raw_preclip,c_th2ctx,48,0.5340724496426251,0.1875,0.9375,1.0,-0.05844968503030638,0.0074462890625,0.022908528645833332,0.030354817708333332,1.0
7d,member_2,clipped,mue,48,0.5344379467186485,0.13291910331384016,0.9375,1.0,-0.02183325538256516,0.027913411458333332,0.0311279296875,0.059041341145833336,1.0
7d,member_2,clipped,mui,48,0.2715237166991553,0.40911306042884993,0.875,0.9375,0.0045084590480352444,0.0018310546875,0.0015869140625,0.00341796875,1.0
7d,member_2,clipped,b,48,0.47486192332683563,0.13913255360623777,0.8958333333333334,0.9791666666666666,0.007704268752907713,0.007527669270833333,0.012451171875,0.019978841145833332,1.0
7d,member_2,clipped,tauA,48,0.5501543209876543,0.13706140350877194,0.9375,0.9583333333333334,-0.03474046173505485,0.0213623046875,0.042643229166666664,0.06400553385416667,1.0
7d,member_2,clipped,g_LK,48,0.5384584145549058,0.14059454191033138,0.9583333333333334,1.0,0.0013189951423555613,0.0206298828125,0.030069986979166668,0.050740559895833336,1.0
7d,member_2,clipped,g_h,48,0.5456059129304744,0.12305068226120852,0.8333333333333334,0.8958333333333334,0.005277050794878353,0.008748372395833334,0.016194661458333332,0.024943033854166668,1.0
7d,member_2,clipped,c_th2ctx,48,0.5340724496426251,0.1875,0.9375,1.0,-0.05844968503030638,0.0074462890625,0.022908528645833332,0.030354817708333332,1.0
7d,member_2,rejection_in_support,mue,48,0.5516163092917479,0.13876705653021443,0.8958333333333334,0.9166666666666666,-0.029020975925959647,0.027913411458333332,0.0311279296875,0.0,0.7861328125
7d,member_2,rejection_in_support,mui,48,0.27188921377517866,0.40850389863547754,0.8958333333333334,0.9166666666666666,0.004521188830646376,0.0018310546875,0.0015869140625,0.0,0.7861328125
7d,member_2,rejection_in_support,b,48,0.4696231319038337,0.14303118908382062,0.875,0.9791666666666666,0.008293468039482832,0.007527669270833333,0.012451171875,0.0,0.7861328125
7d,member_2,rejection_in_support,tauA,48,0.5726120857699805,0.18067738791423,0.875,0.8958333333333334,-0.043689434649422765,0.0213623046875,0.042643229166666664,0.0,0.7861328125
7d,member_2,rejection_in_support,g_LK,48,0.5572205977907733,0.14875730994152048,0.9166666666666666,0.9583333333333334,-0.007275627770771583,0.0206298828125,0.030069986979166668,4.0690104166666664e-05,0.7861328125
7d,member_2,rejection_in_support,g_h,48,0.5567332683560754,0.1542397660818713,0.7916666666666666,0.8541666666666666,0.0047334655925321085,0.008748372395833334,0.016194661458333332,0.0,0.7861328125
7d,member_2,rejection_in_support,c_th2ctx,48,0.5449561403508772,0.17909356725146197,0.875,0.9583333333333334,-0.061093605821952224,0.0074462890625,0.022908528645833332,0.0,0.7861328125
7d,member_3,raw_preclip,mue,48,0.5519818063677713,0.16471734892787526,0.9375,0.9791666666666666,-0.037309928447939456,0.033365885416666664,0.038370768229166664,0.07173665364583333,1.0
7d,member_3,raw_preclip,mui,48,0.294550032488629,0.3704922027290448,0.8958333333333334,0.9583333333333334,0.004928652701588969,0.0026448567708333335,0.0028483072916666665,0.0054931640625,1.0
7d,member_3,raw_preclip,b,48,0.5107618583495777,0.08857212475633536,0.9583333333333334,0.9791666666666666,0.000644022598862648,0.017822265625,0.027058919270833332,0.044881184895833336,1.0
7d,member_3,raw_preclip,tauA,48,0.5531595191682911,0.18591617933723198,0.9166666666666666,0.9791666666666666,-0.042898041661828756,0.024983723958333332,0.053914388020833336,0.07889811197916667,1.0
7d,member_3,raw_preclip,g_LK,48,0.5552712800519818,0.1585038986354776,0.9583333333333334,1.0,0.0006670372483010093,0.020263671875,0.029093424479166668,0.049397786458333336,1.0
7d,member_3,raw_preclip,g_h,48,0.5455246913580246,0.12317251461988304,0.8541666666666666,0.9375,0.013540521399894109,0.01025390625,0.0216064453125,0.0318603515625,1.0
7d,member_3,raw_preclip,c_th2ctx,48,0.5377680311890839,0.189327485380117,0.9375,0.9791666666666666,-0.05395502527244389,0.010050455729166666,0.029134114583333332,0.0391845703125,1.0
7d,member_3,clipped,mue,48,0.5519818063677713,0.16471734892787526,0.9375,0.9791666666666666,-0.037309928447939456,0.033365885416666664,0.038370768229166664,0.07173665364583333,1.0
7d,member_3,clipped,mui,48,0.294550032488629,0.3704922027290448,0.8958333333333334,0.9583333333333334,0.004928652701588969,0.0026448567708333335,0.0028483072916666665,0.0054931640625,1.0
7d,member_3,clipped,b,48,0.5107618583495777,0.08857212475633536,0.9583333333333334,0.9791666666666666,0.000644022598862648,0.017822265625,0.027058919270833332,0.044881184895833336,1.0
7d,member_3,clipped,tauA,48,0.5531595191682911,0.18591617933723198,0.9166666666666666,0.9791666666666666,-0.042898041661828756,0.024983723958333332,0.053914388020833336,0.07889811197916667,1.0
7d,member_3,clipped,g_LK,48,0.5552712800519818,0.1585038986354776,0.9583333333333334,1.0,0.0006670372483010093,0.020263671875,0.029093424479166668,0.049397786458333336,1.0
7d,member_3,clipped,g_h,48,0.5455246913580246,0.12317251461988304,0.8541666666666666,0.9375,0.013540521399894109,0.01025390625,0.0216064453125,0.0318603515625,1.0
7d,member_3,clipped,c_th2ctx,48,0.5377680311890839,0.189327485380117,0.9375,0.9791666666666666,-0.05395502527244389,0.010050455729166666,0.029134114583333332,0.0391845703125,1.0
7d,member_3,rejection_in_support,mue,48,0.573180636777128,0.18591617933723198,0.8333333333333334,0.9166666666666666,-0.044423901747601725,0.033365885416666664,0.038370768229166664,0.0,0.74072265625
7d,member_3,rejection_in_support,mui,48,0.28309779077322933,0.41313352826510724,0.7916666666666666,0.9166666666666666,0.005116453083852927,0.0026448567708333335,0.0028483072916666665,0.0,0.74072265625
7d,member_3,rejection_in_support,b,48,0.5210363872644574,0.11854288499025345,0.9375,0.9583333333333334,-0.003346580003077785,0.017822265625,0.027058919270833332,0.0,0.74072265625
7d,member_3,rejection_in_support,tauA,48,0.5728963612735543,0.20333820662768032,0.875,0.875,-0.05100347908834616,0.024983723958333332,0.053914388020833336,0.0,0.74072265625
7d,member_3,rejection_in_support,g_LK,48,0.5743583495776479,0.17178362573099415,0.8958333333333334,0.9583333333333334,-0.007929737757270535,0.020263671875,0.029093424479166668,8.138020833333333e-05,0.74072265625
7d,member_3,rejection_in_support,g_h,48,0.5507634827810267,0.13949805068226123,0.8333333333333334,0.8958333333333334,0.010485306362776706,0.01025390625,0.0216064453125,0.0,0.74072265625
7d,member_3,rejection_in_support,c_th2ctx,48,0.5536874593892137,0.204312865497076,0.8958333333333334,0.9166666666666666,-0.06031047902069986,0.010050455729166666,0.029134114583333332,0.0,0.74072265625
7d,member_4,raw_preclip,mue,48,0.5560428849902533,0.14717348927875246,0.9583333333333334,0.9583333333333334,-0.03725968429353088,0.035400390625,0.034871419270833336,0.07027180989583333,1.0
7d,member_4,raw_preclip,mui,48,0.28764619883040937,0.3198099415204678,0.8125,0.9583333333333334,0.005468287427599232,0.0018310546875,0.0025227864583333335,0.004353841145833333,1.0
7d,member_4,raw_preclip,b,48,0.4580490578297596,0.16983430799220273,0.9166666666666666,0.9791666666666666,0.020059628412127495,0.015421549479166666,0.033203125,0.048624674479166664,1.0
7d,member_4,raw_preclip,tauA,48,0.5580328135152697,0.177509746588694,0.9166666666666666,0.9791666666666666,-0.041463698260486126,0.022176106770833332,0.043253580729166664,0.06547037760416667,1.0
7d,member_4,raw_preclip,g_LK,48,0.5502761533463288,0.15667641325536064,0.9583333333333334,0.9791666666666666,-0.002177413747025033,0.025105794270833332,0.028889973958333332,0.053995768229166664,1.0
7d,member_4,raw_preclip,g_h,48,0.5537280701754387,0.12341617933723198,0.8541666666666666,0.9166666666666666,0.004910408810246736,0.011271158854166666,0.017985026041666668,0.029256184895833332,1.0
7d,member_4,raw_preclip,c_th2ctx,48,0.5571799870045484,0.22782651072124754,0.9375,0.9791666666666666,-0.06742812654313941,0.012980143229166666,0.023681640625,0.036661783854166664,1.0
7d,member_4,clipped,mue,48,0.5560428849902533,0.14717348927875246,0.9583333333333334,0.9583333333333334,-0.03725968429353088,0.035400390625,0.034871419270833336,0.07027180989583333,1.0
7d,member_4,clipped,mui,48,0.28764619883040937,0.3198099415204678,0.8125,0.9583333333333334,0.005468287427599232,0.0018310546875,0.0025227864583333335,0.004353841145833333,1.0
7d,member_4,clipped,b,48,0.4580490578297596,0.16983430799220273,0.9166666666666666,0.9791666666666666,0.020059628412127495,0.015421549479166666,0.033203125,0.048624674479166664,1.0
7d,member_4,clipped,tauA,48,0.5580328135152697,0.177509746588694,0.9166666666666666,0.9791666666666666,-0.041463698260486126,0.022176106770833332,0.043253580729166664,0.06547037760416667,1.0
7d,member_4,clipped,g_LK,48,0.5502761533463288,0.15667641325536064,0.9583333333333334,0.9791666666666666,-0.002177413747025033,0.025105794270833332,0.028889973958333332,0.053995768229166664,1.0
7d,member_4,clipped,g_h,48,0.5537280701754387,0.12341617933723198,0.8541666666666666,0.9166666666666666,0.004910408810246736,0.011271158854166666,0.017985026041666668,0.029256184895833332,1.0
7d,member_4,clipped,c_th2ctx,48,0.5571799870045484,0.22782651072124754,0.9375,0.9791666666666666,-0.06742812654313941,0.012980143229166666,0.023681640625,0.036661783854166664,1.0
7d,member_4,rejection_in_support,mue,48,0.567495126705653,0.16837231968810923,0.8125,0.9166666666666666,-0.0424972924326236,0.035400390625,0.034871419270833336,0.0,0.752685546875
7d,member_4,rejection_in_support,mui,48,0.2855344379467187,0.32492690058479523,0.7708333333333334,0.9375,0.005495317551928262,0.0018310546875,0.0025227864583333335,0.0,0.752685546875
7d,member_4,rejection_in_support,b,48,0.4573992852501625,0.175682261208577,0.8958333333333334,0.9791666666666666,0.017258035950362682,0.015421549479166666,0.033203125,0.0,0.752685546875
7d,member_4,rejection_in_support,tauA,48,0.5710282651072125,0.17616959064327492,0.8541666666666666,0.8958333333333334,-0.04300916288048029,0.022176106770833332,0.043253580729166664,8.138020833333333e-05,0.752685546875
7d,member_4,rejection_in_support,g_LK,48,0.5624187784275504,0.1736111111111111,0.875,0.9375,-0.009568335643659035,0.025105794270833332,0.028889973958333332,0.0,0.752685546875
7d,member_4,rejection_in_support,g_h,48,0.5608755685510072,0.14376218323586742,0.7916666666666666,0.8541666666666666,0.0017022707615979016,0.011271158854166666,0.017985026041666668,0.0,0.752685546875
7d,member_4,rejection_in_support,c_th2ctx,48,0.5631091617933723,0.235014619883041,0.8333333333333334,0.9375,-0.06855707281890015,0.012980143229166666,0.023681640625,0.0,0.752685546875
7d,member_5,raw_preclip,mue,48,0.5433723196881092,0.13084795321637432,0.9166666666666666,0.9791666666666666,-0.024862737821725506,0.0382080078125,0.04345703125,0.0816650390625,1.0
7d,member_5,raw_preclip,mui,48,0.6412443144899286,0.3001949317738791,0.9375,1.0,-0.0035987606194491186,0.0025227864583333335,0.0017903645833333333,0.004313151041666667,1.0
7d,member_5,raw_preclip,b,48,0.4882228719948018,0.10611598440545805,0.9375,1.0,0.009260770942394933,0.016438802083333332,0.042032877604166664,0.0584716796875,1.0
7d,member_5,raw_preclip,tauA,48,0.5583983105912931,0.14753898635477586,0.9166666666666666,0.9583333333333334,-0.048990296587968864,0.026285807291666668,0.054239908854166664,0.08052571614583333,1.0
7d,member_5,raw_preclip,g_LK,48,0.5607943469785576,0.19273879142300193,0.9375,1.0,0.001103772335530569,0.025105794270833332,0.027384440104166668,0.052490234375,1.0
7d,member_5,raw_preclip,g_h,48,0.5430880441845355,0.12085769980506822,0.875,0.9791666666666666,0.015193869340388725,0.011678059895833334,0.018595377604166668,0.0302734375,1.0
7d,member_5,raw_preclip,c_th2ctx,48,0.5230263157894738,0.1413255360623782,0.9583333333333334,0.9791666666666666,-0.0551795766223222,0.008260091145833334,0.022745768229166668,0.031046549479166668,1.0
7d,member_5,clipped,mue,48,0.5433723196881092,0.13084795321637432,0.9166666666666666,0.9791666666666666,-0.024862737821725506,0.0382080078125,0.04345703125,0.0816650390625,1.0
7d,member_5,clipped,mui,48,0.6412443144899286,0.3001949317738791,0.9375,1.0,-0.0035987606194491186,0.0025227864583333335,0.0017903645833333333,0.004313151041666667,1.0
7d,member_5,clipped,b,48,0.4882228719948018,0.10611598440545805,0.9375,1.0,0.009260770942394933,0.016438802083333332,0.042032877604166664,0.0584716796875,1.0
7d,member_5,clipped,tauA,48,0.5583983105912931,0.14753898635477586,0.9166666666666666,0.9583333333333334,-0.048990296587968864,0.026285807291666668,0.054239908854166664,0.08052571614583333,1.0
7d,member_5,clipped,g_LK,48,0.5607943469785576,0.19273879142300193,0.9375,1.0,0.001103772335530569,0.025105794270833332,0.027384440104166668,0.052490234375,1.0
7d,member_5,clipped,g_h,48,0.5430880441845355,0.12085769980506822,0.875,0.9791666666666666,0.015193869340388725,0.011678059895833334,0.018595377604166668,0.0302734375,1.0
7d,member_5,clipped,c_th2ctx,48,0.5230263157894738,0.1413255360623782,0.9583333333333334,0.9791666666666666,-0.0551795766223222,0.008260091145833334,0.022745768229166668,0.031046549479166668,1.0
7d,member_5,rejection_in_support,mue,48,0.559535412605588,0.19261695906432746,0.8541666666666666,0.9166666666666666,-0.035168510978110135,0.0382080078125,0.04345703125,0.0,0.7204182942708334
7d,member_5,rejection_in_support,mui,48,0.641609811565952,0.2902046783625731,0.9375,0.9791666666666666,-0.0033480218068386116,0.0025227864583333335,0.0017903645833333333,0.0,0.7204182942708334
7d,member_5,rejection_in_support,b,48,0.4950454840805718,0.08991228070175439,0.9166666666666666,0.9791666666666666,0.005211332192023595,0.016438802083333332,0.042032877604166664,0.0,0.7204182942708334
7d,member_5,rejection_in_support,tauA,48,0.5728557504873294,0.1781189083820663,0.8333333333333334,0.8958333333333334,-0.0547062912179778,0.026285807291666668,0.054239908854166664,0.0,0.7204182942708334
7d,member_5,rejection_in_support,g_LK,48,0.5685510071474984,0.20053606237816762,0.9375,0.9375,-0.000735459616407752,0.025105794270833332,0.027384440104166668,0.0,0.7204182942708334
7d,member_5,rejection_in_support,g_h,48,0.5475958414554906,0.1360867446393762,0.7708333333333334,0.9166666666666666,0.01725033373804763,0.011678059895833334,0.018595377604166668,0.0,0.7204182942708334
7d,member_5,rejection_in_support,c_th2ctx,48,0.5234730344379467,0.1413255360623782,0.8958333333333334,0.9166666666666666,-0.054979509596402444,0.008260091145833334,0.022745768229166668,4.0690104166666664e-05,0.7204182942708334
7d,ensemble,raw_preclip,mue,48,0.54203216374269,0.1270711500974659,0.9583333333333334,0.9791666666666666,-0.027988419441195827,0.035685221354166664,0.036458333333333336,0.0721435546875,1.0
7d,ensemble,raw_preclip,mui,48,0.4139863547758285,0.23793859649122806,1.0,1.0,0.002101130938778321,0.0019938151041666665,0.0021565755208333335,0.004150390625,1.0
7d,ensemble,raw_preclip,b,48,0.47932910981156596,0.11379142300194928,0.9583333333333334,1.0,0.012085547903552651,0.014485677083333334,0.028849283854166668,0.0433349609375,1.0
7d,ensemble,raw_preclip,tauA,48,0.5553931124106563,0.16971247563352831,0.8958333333333334,0.9791666666666666,-0.03964423310632507,0.021077473958333332,0.047892252604166664,0.0689697265625,1.0
7d,ensemble,raw_preclip,g_LK,48,0.5523879142300195,0.1510721247563353,0.9583333333333334,1.0,-0.001028425603484114,0.020589192708333332,0.029825846354166668,0.0504150390625,1.0
7d,ensemble,raw_preclip,g_h,48,0.5440220922677063,0.1075779727095516,0.875,0.9166666666666666,0.012023356413313499,0.01025390625,0.0191650390625,0.0294189453125,1.0
7d,ensemble,raw_preclip,c_th2ctx,48,0.5352907732293697,0.21150097465886947,0.9375,1.0,-0.057333371291557945,0.009602864583333334,0.027669270833333332,0.037272135416666664,1.0
7d,ensemble,clipped,mue,48,0.54203216374269,0.1270711500974659,0.9583333333333334,0.9791666666666666,-0.027988419441195827,0.035685221354166664,0.036458333333333336,0.0721435546875,1.0
7d,ensemble,clipped,mui,48,0.4139863547758285,0.23793859649122806,1.0,1.0,0.002101130938778321,0.0019938151041666665,0.0021565755208333335,0.004150390625,1.0
7d,ensemble,clipped,b,48,0.47932910981156596,0.11379142300194928,0.9583333333333334,1.0,0.012085547903552651,0.014485677083333334,0.028849283854166668,0.0433349609375,1.0
7d,ensemble,clipped,tauA,48,0.5553931124106563,0.16971247563352831,0.8958333333333334,0.9791666666666666,-0.03964423310632507,0.021077473958333332,0.047892252604166664,0.0689697265625,1.0
7d,ensemble,clipped,g_LK,48,0.5523879142300195,0.1510721247563353,0.9583333333333334,1.0,-0.001028425603484114,0.020589192708333332,0.029825846354166668,0.0504150390625,1.0
7d,ensemble,clipped,g_h,48,0.5440220922677063,0.1075779727095516,0.875,0.9166666666666666,0.012023356413313499,0.01025390625,0.0191650390625,0.0294189453125,1.0
7d,ensemble,clipped,c_th2ctx,48,0.5352907732293697,0.21150097465886947,0.9375,1.0,-0.057333371291557945,0.009602864583333334,0.027669270833333332,0.037272135416666664,1.0
7d,ensemble,rejection_in_support,mue,48,0.5585201429499675,0.18360136452241715,0.875,0.9375,-0.03478391231813779,0.035685221354166664,0.036458333333333336,0.0,0.7509765625
7d,ensemble,rejection_in_support,mui,48,0.40460526315789475,0.2540204678362573,1.0,1.0,0.0022504054941236973,0.0019938151041666665,0.0021565755208333335,0.0,0.7509765625
7d,ensemble,rejection_in_support,b,48,0.482253086419753,0.13925438596491224,0.8958333333333334,0.9791666666666666,0.010464755119755864,0.014485677083333334,0.028849283854166668,0.0,0.7509765625
7d,ensemble,rejection_in_support,tauA,48,0.5732618583495777,0.18786549707602346,0.875,0.8958333333333334,-0.04247832748418053,0.021077473958333332,0.047892252604166664,0.0,0.7509765625
7d,ensemble,rejection_in_support,g_LK,48,0.5745614035087719,0.16617933723196882,0.9166666666666666,0.9791666666666666,-0.011976685374975204,0.020589192708333332,0.029825846354166668,0.0,0.7509765625
7d,ensemble,rejection_in_support,g_h,48,0.5522660818713451,0.16398635477582846,0.7708333333333334,0.8958333333333334,0.009618109538375089,0.01025390625,0.0191650390625,0.0,0.7509765625
7d,ensemble,rejection_in_support,c_th2ctx,48,0.5519411955815465,0.24403021442495132,0.8958333333333334,0.9375,-0.06541277258656919,0.009602864583333334,0.027669270833333332,0.0,0.7509765625
