epoch,train_loss,validation_loss,improved
80,-5.576551538159169,-5.594447135925293,True
81,-5.654040841679345,-5.562057971954346,False
82,-5.620888166094343,-5.194523811340332,False
83,-5.299279495211898,-5.556701183319092,False
84,-5.575044090649962,-5.221157550811768,False
85,-5.426472483710189,-5.264085292816162,False
86,-5.489479142728515,-5.331107139587402,False
87,-5.36340322535256,-5.60822868347168,True
88,-5.5794284544190464,-5.453402519226074,False
89,-5.662736123997656,-5.257807731628418,False
90,-5.151966185346371,-5.538532733917236,False
91,-5.5661438251840565,-4.842981815338135,False
92,-4.912214212739229,-5.483405113220215,False
93,-5.533826262318195,-5.562084674835205,False
94,-5.526302339392874,-5.380135536193848,False
95,-5.630357842072082,-5.332029342651367,False
96,-5.249271801622991,-5.625146389007568,True
97,-5.807183249386398,-5.636502265930176,True
98,-5.886146562874053,-5.604310035705566,False
99,-5.509742366363488,-5.862732410430908,True
100,-5.9391425134352325,-5.508166790008545,False
101,-5.756374651069007,-5.9376044273376465,True
102,-5.92018981338657,-6.187963962554932,True
103,-6.057923496324343,-5.235084056854248,False
104,-5.530730871249752,-6.212443828582764,True
105,-6.164172112004876,-6.345900535583496,True
106,-6.145585127428399,-5.253734588623047,False
107,-5.583614181566289,-6.23142671585083,False
108,-6.180799036449501,-6.359935283660889,True
109,-6.271897407300632,-5.540685176849365,False
110,-5.8464104742489384,-6.197994709014893,False
111,-6.140603863663588,-6.366863250732422,True
112,-6.313426559724172,-5.693910598754883,False
113,-5.960865595532468,-6.2817063331604,False
114,-6.237375210136671,-6.460679054260254,True
115,-6.397383824061314,-5.732985019683838,False
116,-5.98372644718123,-6.4284844398498535,False
117,-6.399937154536173,-6.577933311462402,True
118,-6.452083173679356,-5.685482501983643,False
119,-5.961590030075811,-6.516643047332764,False
120,-6.4800776712006325,-6.652030944824219,True
121,-6.523354149548749,-5.769506931304932,False
122,-6.031164747948648,-6.5705885887146,False
123,-6.55878709346015,-6.712515354156494,True
124,-6.541573659674768,-5.791937351226807,False
125,-6.054303059810066,-6.633306980133057,False
126,-6.55630956379381,-6.652521133422852,False
127,-6.504387796370834,-5.87721586227417,False
128,-6.070552660893906,-6.511727809906006,False
129,-6.541137680249888,-6.423701286315918,False
130,-6.427219668690638,-6.054949760437012,False
131,-6.400418717570474,-6.3452277183532715,False
132,-6.351327904995645,-6.334262847900391,False
133,-6.616281090775247,-6.267864227294922,False
134,-6.308716225911511,-6.695887088775635,False
135,-6.740853157186079,-6.322700500488281,False
136,-6.4433145875987545,-6.694941520690918,False
137,-6.793748495397942,-6.5777506828308105,False
138,-6.6364538456744935,-6.914192199707031,True
139,-6.965390688551122,-6.406152248382568,False
140,-6.481719282334513,-6.785655498504639,False
141,-6.8671905227822965,-6.736972332000732,False
142,-6.764753131016546,-6.779251575469971,False
143,-6.852466186530423,-6.6886749267578125,False
144,-6.706153779180473,-6.8687825202941895,False
145,-6.935025919089513,-7.037276268005371,True
146,-7.095570136113475,-7.107405185699463,True
147,-7.192349896764966,-7.074196815490723,False
148,-7.206001511970658,-7.076744556427002,False
149,-7.224486542024558,-6.96179723739624,False
150,-7.053414173277575,-6.977752208709717,False
151,-7.1062910108917015,-6.859229564666748,False
152,-7.078796857589077,-5.790078163146973,False
153,-5.76864937929712,-6.2135443687438965,False
154,-6.306707163539603,-6.372707843780518,False
155,-6.437567268676036,-6.106184482574463,False
156,-6.449879596238098,-6.6738996505737305,False
157,-6.817136189236489,-7.050145626068115,False
158,-7.1407372931496855,-6.693610191345215,False
159,-6.92007664660543,-6.419432163238525,False
160,-6.365507600072066,-6.371304512023926,False
161,-6.225082715667697,-5.297281742095947,False
162,-5.796276858612251,-6.150250434875488,False
163,-5.99871000791713,-6.158520698547363,False
164,-6.363945689143869,-6.750380039215088,False
165,-6.84107614745989,-6.618789196014404,False
166,-6.3044138239955565,-5.667778015136719,False
167,-5.994173999016801,-6.1525774002075195,False
168,-6.120362350417879,-6.4666361808776855,False
169,-6.600205529723916,-6.633679389953613,False
170,-6.801220796207572,-6.109444618225098,False
171,-5.920718149612755,-6.035375118255615,False
172,-5.971381499242295,-5.412904262542725,False
173,-5.687886558851722,-6.132138729095459,False
174,-6.3870746941306695,-6.117527008056641,False
175,-6.268030110013843,-6.980876922607422,False
176,-6.964563274063374,-7.023988246917725,False
