epoch,train_loss,validation_loss,improved
0,9.968185963670331,8.769028751232437,True
1,8.09619806556268,7.177017069605017,True
2,6.551965992792871,5.657301032619575,True
3,5.0685989590233955,4.170668526760936,True
4,3.5938969455358682,2.7650996508815138,True
5,2.119476426281663,1.1436615342005456,True
6,0.4812374620836169,-0.3422447664002147,True
7,-1.0018427680938824,-1.7054254330255871,True
8,-2.0735309560011332,-2.381891517767209,True
9,-2.2391284561142673,-3.074623565248938,True
10,-3.13942052641895,-2.9314123830454792,False
11,-3.1688912507097426,-3.322048696105277,True
12,-3.414035197298232,-2.601168730654002,False
13,-3.3576298641869284,-3.9880821178844874,True
14,-4.048485692727754,-4.4665129364428084,True
15,-4.479404944562981,-4.733362968061841,True
16,-4.650469024093871,-3.7669065282371736,False
17,-3.862848970503868,-4.039643637174362,False
18,-3.816073860103118,-3.837002425212703,False
19,-4.073331492584012,-4.400216530109274,False
20,-4.5159146954722775,-4.592162443509653,False
21,-4.5336730572782065,-4.773152427044735,True
22,-4.6735090164568165,-4.543236065318317,False
23,-4.832486725311908,-5.193716553823956,True
24,-5.173451346555073,-5.040150503869241,False
25,-5.629341692803353,-5.702036520457683,True
26,-5.585562715379781,-4.634611578368908,False
27,-4.6054591124832855,-3.801256388471299,False
28,-4.372764203335061,-5.529247767902708,False
29,-5.721695857871322,-5.967983781181896,True
30,-5.894930761066174,-4.874096813818868,False
31,-4.660244271294461,-4.6603332750310535,False
32,-5.160897775291897,-5.873892764765786,False
33,-5.936347231199533,-5.820658698473393,False
34,-5.726912111023466,-5.836043800782386,False
35,-6.049529268656659,-6.544002000973434,True
36,-6.342973707614851,-6.320478982520896,False
37,-6.549093514110146,-6.2315179954624265,False
38,-5.8210483262019945,-6.191087360312235,False
39,-6.441820651067697,-5.915483876339794,False
40,-6.2967368210900005,-6.558010132894088,True
41,-6.719854271583793,-6.934832012431448,True
42,-6.831777562081537,-6.996288935585942,True
43,-6.919343964517131,-6.8128421383003,False
44,-6.919154786805298,-7.049629115097982,True
45,-6.884032015634218,-4.684601684514437,False
46,-5.906807881757871,-5.794965444849438,False
47,-6.454246259057623,-6.631229491433174,False
48,-7.016879561291758,-7.286228554038548,True
49,-7.052694888066544,-5.5815530443176975,False
50,-5.902869718811682,-6.598969635455609,False
51,-6.347994842472543,-7.389302672647215,True
52,-6.551289426822943,-6.962884053174118,False
53,-7.306524053685514,-6.135666942974762,False
54,-5.4502560031707805,-6.1573384054775895,False
55,-6.5694957438328,-7.320867054921518,False
56,-6.757070378470659,-7.390462670051218,True
57,-6.254697092667028,-7.242862789449729,False
58,-6.910626608874111,-6.970329706502245,False
59,-6.603501827172759,-5.844097215444677,False
60,-6.6569902696607315,-7.007538594375997,False
61,-7.11971435778254,-7.038294902472078,False
62,-7.375037018854594,-7.190122193158091,False
63,-7.397992959818888,-7.329460052371498,False
64,-7.4528534448218675,-7.787895518830537,True
65,-7.630642792666869,-7.415125429684846,False
66,-7.625454518581643,-7.6088273093800085,False
67,-7.673918247040999,-7.86796079309095,True
68,-7.6381489381625,-7.963914235335936,True
69,-7.324130081826656,-6.067842717355513,False
70,-7.4194278154237105,-8.002016137349813,True
71,-7.916364329461694,-7.1348508982386285,False
72,-7.665733471900473,-7.510579157646815,False
73,-7.823073366773004,-7.544462025438389,False
74,-7.773329624788088,-8.237939908513944,True
75,-7.981741517980029,-8.0553398979194,False
76,-8.083105593840171,-7.9673049999221925,False
77,-8.120988714346636,-7.806960751234048,False
78,-8.070482720933645,-8.312535104061869,True
79,-8.134446508271239,-8.221599832918356,False
80,-8.191972514007224,-8.005800406380619,False
81,-8.158008854622206,-8.019788768257278,False
82,-8.106837488233957,-8.260183502269438,False
83,-8.178846947013755,-8.206960441209866,False
84,-8.218758297555913,-8.351388488341149,True
85,-8.255895574169081,-8.329756034522804,False
86,-8.308776297685329,-8.254864688904721,False
87,-8.331716743897653,-8.280494877067614,False
88,-8.380669331872564,-8.201718212519982,False
89,-8.393348234582204,-8.211521463856888,False
90,-8.373809842902553,-8.48819186798785,True
91,-8.412513659858426,-8.496389707123539,True
92,-8.471378455638995,-8.35758147153834,False
93,-8.459127029383438,-8.300718050523978,False
94,-8.403909147818029,-7.745284892452683,False
95,-7.679542704706126,-8.064897870158946,False
96,-4.02956519985832,-5.391062751789809,False
97,-6.561737945062159,-6.58876669374151,False
98,-6.688026033714214,-6.629741319767542,False
99,-6.733224191263282,-7.091913099582871,False
100,-7.116864777106101,-7.125461860077025,False
101,-7.297251303972492,-7.774687308380434,False
102,-7.559678138489307,-7.843736255099797,False
103,-7.6597993060817995,-7.900434709519266,False
104,-7.533389199868742,-7.41601140025479,False
105,-7.621110430532874,-7.717427484502434,False
106,-7.56954446853576,-6.263524956771576,False
107,-7.175608587326861,-7.749287551737865,False
108,-7.8332634796182745,-7.711822056937661,False
109,-7.841088711319558,-7.585912844012124,False
110,-7.9196124755336665,-8.154717407831885,False
111,-7.979818901681351,-7.9366595822934665,False
112,-7.669808244599698,-7.895464953031706,False
113,-7.700783423667297,-7.401121402899958,False
114,-7.350588915667655,-7.690264264584897,False
115,-7.926664678093824,-7.9657729385755465,False
116,-8.000574798399173,-7.872647242681406,False
117,-8.15320383399177,-8.164465727877392,False
118,-8.355511165478323,-8.313436449974603,False
119,-8.38932564999461,-8.331857635293169,False
120,-8.465795518204706,-7.9879275811748025,False
121,-8.243187678181316,-7.555343628075198,False
