dataset_id,track,scale,estimator,cases,joint_rank_ks_statistic,joint_rank_ks_pvalue,mean_posterior_median_abs_error,prior_median_abs_error,recovery_improvement_fraction,median_normalized_posterior_sd
powered_1024,7d,32768,ensemble,1024,0.2117784559190809,8.893435253963037e-41,0.12428761178684258,0.2499999992381033,0.5028495513375205,0.5681560922686553
powered_1024,7d,32768,member_1,1024,0.04615794361888115,0.024670629919723575,0.12648767717363235,0.2499999992381033,0.4940492897635419,0.5651516520443732
powered_1024,7d,32768,member_2,1024,0.030137830919080955,0.3040273460950115,0.12079583820825844,0.2499999992381033,0.516816645694423,0.5637549414473588
powered_1024,7d,32768,member_3,1024,0.033968960726773245,0.1838676747103185,0.12688333049787356,0.2499999992381033,0.4924666764617539,0.5584949772415614
powered_1024,7d,32768,member_4,1024,0.019499055631868156,0.8235975019245922,0.12681856996771654,0.2499999992381033,0.4927257185831714,0.5682931668857878
powered_1024,7d,32768,member_5,1024,0.022690200424575424,0.6588291674380932,0.12721084787335712,0.2499999992381033,0.4911566069558271,0.6021776715546454
