epoch,train_loss,validation_loss,improved
0,9.581350726315797,8.894756317138672,True
1,8.86287368702812,8.259602546691895,True
2,8.229051816559886,7.648313045501709,True
3,7.590448730831999,7.209603309631348,True
4,7.135467535190941,6.808483123779297,True
5,6.71494325797612,6.40574836730957,True
6,6.3254405131835565,6.060518741607666,True
7,5.93946989143275,5.65765905380249,True
8,5.562940765551423,5.309587001800537,True
9,5.239100969530837,4.944677352905273,True
10,4.907551138706286,4.63698148727417,True
11,4.576134202899813,4.276790142059326,True
12,4.250091765575622,4.005993843078613,True
13,3.9624260907207356,3.7474751472473145,True
14,3.731588995040109,3.50315523147583,True
15,3.4886170218741457,3.177269220352173,True
16,3.1906388868325797,2.9254562854766846,True
17,2.9362314566390015,2.577082633972168,True
18,2.5840470967684994,2.18332576751709,True
19,2.2101105258935245,1.8847872018814087,True
20,1.8815186468313874,1.5516325235366821,True
21,1.5063150695820864,1.1558725833892822,True
22,1.1137897507409076,0.7631968259811401,True
23,0.7270457186208469,0.3659302890300751,True
24,0.333672538538407,-0.0948900431394577,True
25,-0.15482208838121556,-0.5919432640075684,True
26,-0.6685702545886983,-1.0985281467437744,True
27,-1.179114997814434,-1.6166036128997803,True
28,-1.6239263483645916,-1.9391093254089355,True
29,-1.8806145941594457,-2.1303398609161377,True
30,-2.07645466282916,-2.1671535968780518,True
31,-2.2679845190914136,-2.655397415161133,True
32,-2.719932108239765,-2.933710813522339,True
33,-2.855127930186385,-2.9033243656158447,False
34,-2.961124885360576,-2.975651979446411,True
35,-3.100538357185004,-3.4441568851470947,True
36,-3.361151798288458,-3.2224066257476807,False
37,-3.3314447061316614,-3.6338860988616943,True
38,-3.6768880440190825,-3.68186616897583,True
39,-3.8102975740116936,-3.9237887859344482,True
40,-3.949406330483243,-3.893463134765625,False
41,-3.985753105521002,-4.200308322906494,True
42,-4.249939701892975,-4.338179111480713,True
43,-4.3926011390691855,-4.4297661781311035,True
44,-4.442787481049226,-4.491737365722656,True
45,-4.518635555167208,-4.6107401847839355,True
46,-4.6680484908092446,-4.718533515930176,True
47,-4.716142716852378,-4.737339496612549,True
48,-4.786685793486766,-4.918760776519775,True
49,-4.973381032948091,-4.794314384460449,False
50,-4.820102950552665,-5.027883052825928,True
51,-5.079871517273373,-4.998162269592285,False
52,-5.051758754895549,-5.0185370445251465,False
53,-4.9826835131401435,-5.242316246032715,True
54,-5.218284806967982,-5.110962390899658,False
55,-5.124601521383583,-4.998200416564941,False
56,-5.0981837754647605,-5.06543493270874,False
57,-5.0505638108733,-5.157073497772217,False
58,-5.239957762004655,-5.296478271484375,True
59,-5.314705978363284,-5.196514129638672,False
60,-5.1853964345138275,-5.442360877990723,True
61,-5.485871965023247,-5.403884410858154,False
62,-5.4583870036245825,-5.218312740325928,False
63,-5.2306550946578385,-5.695998668670654,True
64,-5.3523827237281,-4.111818313598633,False
65,-4.306262407705981,-5.2602691650390625,False
66,-4.986972002296907,-4.534111022949219,False
67,-4.866866341405618,-5.208782196044922,False
68,-5.02967391158904,-5.03823709487915,False
69,-5.2672770188889135,-5.325605869293213,False
70,-5.2585222217921315,-5.510586738586426,False
71,-5.612425739085166,-5.510895252227783,False
72,-5.621159458858957,-5.08574914932251,False
73,-4.97092832158981,-5.653778553009033,False
74,-5.320946328643259,-4.074796676635742,False
75,-4.332432942337323,-5.815011024475098,True
76,-5.593283906704085,-4.945348739624023,False
77,-5.09766831959038,-5.5333147048950195,False
78,-5.701602778033812,-5.34592342376709,False
79,-5.350068832306066,-5.9518723487854,True
80,-5.68260027233306,-4.6960296630859375,False
81,-4.942949317528713,-5.078610420227051,False
82,-4.915435239811371,-4.8866729736328125,False
83,-5.0669001909352325,-5.5937113761901855,False
84,-5.624025733565877,-5.140674591064453,False
85,-5.173678945916564,-5.964877128601074,True
86,-5.60969726194885,-3.9879517555236816,False
87,-4.093333894053471,-5.188598155975342,False
88,-5.321793720519545,-5.017685413360596,False
89,-4.958916437966067,-5.071956157684326,False
90,-5.425280632180293,-5.166160583496094,False
91,-4.635928632065884,-3.843278646469116,False
92,-4.008508673882859,-4.8751044273376465,False
93,-5.14415016920898,-5.45208215713501,False
94,-5.200373606519555,-5.116691589355469,False
95,-5.171140326955892,-5.3596320152282715,False
96,-5.5805123090634865,-5.019800662994385,False
97,-4.711590402566184,-4.730823516845703,False
98,-5.08301474362971,-4.877939701080322,False
99,-4.456075735607348,-3.9172961711883545,False
100,-4.314996209923919,-4.79271125793457,False
101,-4.619373142018894,-4.596510887145996,False
102,-4.921552388627675,-5.643660068511963,False
103,-5.502426050536308,-5.508110046386719,False
104,-5.701420823945247,-5.4863176345825195,False
105,-5.254884348449753,-5.030673027038574,False
106,-5.19574989181756,-5.620327472686768,False
107,-5.7493872812790086,-5.639908790588379,False
108,-5.58735645175726,-5.863223075866699,False
109,-5.74504643892416,-5.114231586456299,False
110,-5.327856462383459,-6.166296482086182,True
111,-6.084748501779832,-6.265126705169678,True
112,-6.098079545760217,-5.359529972076416,False
113,-5.610248544498853,-5.898204326629639,False
114,-5.802434956920105,-6.107355117797852,False
115,-6.182584031563614,-5.969879627227783,False
116,-6.167562153072698,-5.793620586395264,False
117,-5.5680294959541135,-5.8149518966674805,False
118,-6.088755185924631,-6.340918064117432,True
119,-6.3969860623378745,-6.387853622436523,True
