epoch,train_loss,validation_loss,improved
0,9.758492220800528,8.462145548969788,True
1,7.796466256548613,6.997253833837105,True
2,6.492337757802404,5.928078924987532,True
3,5.372245303915287,4.614196933912802,True
4,4.04216461493784,3.342822580174553,True
5,2.838910812715685,2.246265829355207,True
6,1.6090871976470933,0.8555230338616381,True
7,0.23153110478902433,-0.6768468652042194,True
8,-1.2775876878045866,-1.9521178786333355,True
9,-2.3450712186116744,-2.847864192689669,True
10,-2.865846174063595,-2.38331408721847,False
11,-3.3428282798669007,-3.764148671851858,True
12,-3.9939698635999767,-4.176352902669386,True
13,-4.188493564744249,-4.1939618834133805,True
14,-4.414305125565607,-4.5684797092294565,True
15,-4.744503765363774,-4.984690114860314,True
16,-4.9659434067008785,-5.123077268166843,True
17,-5.129504920343626,-5.253037646226415,True
18,-5.216432877733623,-4.430581887611573,False
19,-4.951061610945613,-5.277950138590268,True
20,-5.274031726484705,-5.181622660592958,False
21,-5.322893150485589,-4.830825309619549,False
22,-5.450659813884195,-5.67607933390166,True
23,-5.604162331621352,-5.281380849092662,False
24,-5.405718805006497,-4.473044783959201,False
25,-5.289521603996479,-4.291087631921707,False
26,-4.572229714454371,-4.946924389154401,False
27,-5.382293026243748,-5.192721009072567,False
28,-5.569388663058442,-5.32423951547976,False
29,-5.395398821430202,-4.3090702994843975,False
30,-5.46817357994703,-6.028668513049212,True
31,-5.871901904326096,-5.587311406233051,False
32,-5.862571175660314,-5.322714102497398,False
33,-5.907637282968377,-6.0835626319591904,True
34,-6.063458943863596,-6.1912864016293385,True
35,-6.18472533907417,-5.757775324890444,False
36,-6.227035085896819,-6.419253669281285,True
37,-6.243511225890357,-6.522958585828188,True
38,-6.193835486152074,-5.979057740975998,False
39,-6.13628646857571,-5.092775350669044,False
40,-5.567940955541495,-5.58757125498283,False
41,-6.050387846211178,-6.666491275085412,True
42,-6.4582490161035135,-5.973222317985183,False
43,-6.2434187529152005,-6.550747883767299,False
44,-6.444744681533472,-6.736985252148719,True
45,-6.687955646408662,-6.8206126408348515,True
46,-6.781803536889863,-6.707382345185034,False
47,-6.623898814051395,-6.86630950441148,True
48,-6.887702169321563,-6.455979227765071,False
49,-6.748539029992562,-5.565503034862324,False
50,-6.545146360780787,-7.157566544483593,True
51,-6.642696802481694,-6.590465935185293,False
52,-6.7937492801494255,-6.387857257574114,False
53,-6.637265706777191,-6.8476699327673165,False
54,-6.83198065432875,-7.06641997205509,False
55,-7.012537707578147,-7.009221697566638,False
56,-7.10698308913415,-7.367412108344787,True
57,-7.2865097924192685,-7.261933828586116,False
58,-7.405858827708669,-7.3763213134372165,True
59,-7.486301514743494,-7.527785036234293,True
60,-7.446082239739635,-7.698158092894567,True
61,-7.372307611655941,-7.062215041561319,False
62,-6.644883681882517,-5.663616929797818,False
63,-6.317570467185145,-7.215159326709914,False
64,-7.026303885520946,-5.926303424520903,False
65,-7.09230129773533,-7.576483349484352,False
66,-6.734232947820383,-6.643736685053546,False
67,-6.801911665444298,-6.420610778390688,False
68,-6.680882651172678,-6.952228014011517,False
69,-6.942298729996155,-7.2271218317326955,False
70,-7.068978716108922,-6.770161876818157,False
71,-6.43332987420299,-6.048948279960802,False
72,-6.311687206015977,-6.872996266091201,False
73,-7.0268146245750795,-6.747694845930046,False
74,-6.976650890409424,-7.151043224160104,False
75,-7.245856825343311,-7.344068903947772,False
76,-7.369638679901959,-6.701039536318693,False
77,-7.382264787930504,-7.603797891062136,False
78,-7.264694639735485,-7.3346774989161,False
79,-7.111664452432376,-6.955872304053215,False
80,-7.247318056052288,-7.81712686124283,True
81,-7.438089606945107,-7.877263885901983,True
82,-7.557113824414927,-6.281255036692522,False
83,-7.163037804668843,-6.1362726271498085,False
84,-6.709913885128655,-7.113838276413471,False
85,-6.428528357981872,-5.730124190699811,False
86,-6.691526793684159,-6.774298192234639,False
87,-6.981619801138944,-7.440453464169309,False
88,-7.383379652196923,-7.307792401510221,False
89,-7.546361950612172,-7.547904567671942,False
90,-7.894400294807325,-7.811128853078219,False
91,-7.533918953982372,-7.08851114438371,False
92,-7.225606662872191,-7.195497820135075,False
93,-7.3358882055081045,-6.7139044957514535,False
94,-6.726012428410586,-7.093795841555789,False
95,-7.203940614515651,-7.6387025027294,False
96,-7.50568531819573,-7.710787851998891,False
