epoch,train_loss,validation_loss,improved
0,8.769430027515925,7.689267510934177,True
1,6.959494524874476,6.120881385471459,True
2,5.5785468928717705,4.839537985775214,True
3,4.340826848301415,3.7031562737222483,True
4,3.1450916926247983,2.514129433720658,True
5,1.9787802427741095,1.207045574394857,True
6,0.5796948503951572,-0.241989643168333,True
7,-0.8445704348838383,-1.6318209805356172,True
8,-2.0276748548340193,-2.5527016672012754,True
9,-2.63960880604563,-2.7785481519003556,True
10,-3.2762406202496583,-3.386809182159778,True
11,-3.61807257072089,-3.9346039602950755,True
12,-4.205556258717254,-4.303865001446814,True
13,-4.516142433692127,-4.771177050614088,True
14,-4.835045995942932,-4.691934957495542,False
15,-4.898927525651076,-5.188990088326923,True
16,-5.255723515627922,-5.356149476586517,True
17,-5.398471656449192,-5.497121904912721,True
18,-4.901077109561174,-5.680161550927533,True
19,-3.693546047816062,-4.918154976809574,False
20,-5.235094172772476,-5.591949470311649,False
21,-5.645218489853479,-5.74253376686322,True
22,-5.7282678401924025,-5.838611578919519,True
23,-5.048585236186229,-5.420710919723301,False
24,-5.247165455501303,-6.071706265183822,True
25,-6.021663529745381,-6.266679341668649,True
26,-5.858752651946572,-6.337485294208172,True
27,-5.9426496577697625,-5.632500767380426,False
28,-5.922809005429381,-5.858801328812135,False
29,-5.888714842695552,-5.7032861859470305,False
30,-5.660083688277715,-5.425155511599399,False
31,-5.847077329853466,-5.685645444967196,False
32,-6.015478080275985,-6.154471582925498,False
33,-6.199926542200758,-5.754565904371106,False
34,-6.229022862773525,-6.509068107110245,True
35,-6.344988527273963,-6.321792482347578,False
36,-6.356309770109852,-6.208183634306622,False
37,-6.4017069448347526,-6.323106829044038,False
38,-6.349673493208433,-6.692443330803767,True
39,-6.601589595715805,-6.726118448343007,True
40,-6.6960887808525795,-6.880085821009133,True
41,-6.477198237365795,-5.613804086010595,False
42,-6.372116776128251,-6.477813578248569,False
43,-6.64529592854267,-6.2965579272989896,False
44,-6.628607315157484,-6.750619594811448,False
45,-7.081105971996668,-6.87704099734309,False
46,-6.746590389779369,-6.6319524864252655,False
47,-6.93353845293338,-7.111018227992496,True
48,-6.505489820381538,-6.6147152579409125,False
49,-6.846074741474412,-6.6569470544395415,False
50,-6.929718896345315,-7.220996133939937,True
51,-7.080881864244026,-7.144434047538331,False
52,-7.108585498021379,-6.499350193036487,False
53,-6.955334492476261,-7.069447113749527,False
54,-7.25296399743786,-7.220166782435026,False
55,-7.4161190904777525,-7.385480546645723,True
56,-7.447224605108023,-7.4900016863243515,True
57,-7.323617389984841,-7.482735078146373,False
58,-7.431320546047542,-7.744913415789495,True
59,-7.460875694308081,-7.5472695087564405,False
60,-7.5623352879234425,-7.65883310953582,False
61,-7.6838448330858915,-7.525421323738413,False
62,-7.668357790657883,-7.762946871093107,True
63,-7.768595232046414,-7.665366506736599,False
64,-7.778547117600427,-7.92465301486898,True
65,-7.823654457479954,-7.8405471073624415,False
66,-7.866794779543165,-7.813113632528092,False
67,-7.885945579193819,-7.975331517592923,True
68,-7.91576755053211,-7.94254098667544,False
69,-7.897063021784636,-7.853074312573859,False
70,-7.883115681992922,-7.708678372865921,False
71,-7.882398811295802,-8.04037300886306,True
72,-7.962445897605642,-7.756417011247017,False
73,-7.971422676455468,-8.098519751310421,True
74,-8.052461798407352,-8.055440243257413,False
75,-8.10747763195054,-7.985967462660155,False
76,-8.123019775864442,-8.102794140841054,True
77,-8.164094068242436,-8.082448367414804,False
78,-7.665812432888744,-6.265714720469042,False
79,-7.232112901110921,-6.7720076890118355,False
80,-6.341782194876676,-6.344856660905174,False
81,-6.836764945876201,-7.211544787261702,False
