dataset_id,track,scale,estimator,parameter,ks_statistic,ks_pvalue,rank_mean,rank_variance,bias_mean,normalized_posterior_sd_median,holm_clear_issue
powered_1024,8d,8192,ensemble,mue,0.08416095623126874,9.291836926645609e-07,0.5233731112637363,0.10198745099652247,-0.019126022702039336,0.5445611914240663,True
powered_1024,8d,8192,ensemble,mui,0.14116547514985012,2.884505823689052e-18,0.44509982205294707,0.05863112675328823,0.0038490293991344515,0.11295176866398862,True
powered_1024,8d,8192,ensemble,b,0.028495918144355648,0.3696352990932066,0.49399233578921087,0.08886326360131651,0.00847066715505207,0.4601102450575899,False
powered_1024,8d,8192,ensemble,tauA,0.06845693369130867,0.00012868616579627383,0.512471903096903,0.10212531659632945,-0.0138540745319915,0.7227164338148652,True
powered_1024,8d,8192,ensemble,g_LK,0.04103513673826173,0.06182893928685662,0.48622763954795206,0.09035658860997046,0.030797711790000903,0.7114954401000937,False
powered_1024,8d,8192,ensemble,g_h,0.04071904657842158,0.06520454265852804,0.49412696678321677,0.09173092441084528,0.0209685743375303,0.7582840578599348,False
powered_1024,8d,8192,ensemble,c_th2ctx,0.06083564872627373,0.0009763884718936757,0.4932547920829171,0.09959653821275842,-0.044950007657462265,0.6909343249589206,True
powered_1024,8d,8192,ensemble,c_ctx2th,0.025378917957042946,0.5163070228489226,0.5096505057442557,0.08627504665644493,-0.02097922253778961,0.9864899119167181,False
powered_1024,8d,8192,member_1,mue,0.08416095623126874,9.291836926645609e-07,0.5233731112637363,0.10198745099652247,-0.019126022702039336,0.5445611914240663,True
powered_1024,8d,8192,member_1,mui,0.14116547514985012,2.884505823689052e-18,0.44509982205294707,0.05863112675328823,0.0038490293991344515,0.11295176866398862,True
powered_1024,8d,8192,member_1,b,0.028495918144355648,0.3696352990932066,0.49399233578921087,0.08886326360131651,0.00847066715505207,0.4601102450575899,False
powered_1024,8d,8192,member_1,tauA,0.06845693369130867,0.00012868616579627383,0.512471903096903,0.10212531659632945,-0.0138540745319915,0.7227164338148652,True
powered_1024,8d,8192,member_1,g_LK,0.04103513673826173,0.06182893928685662,0.48622763954795206,0.09035658860997046,0.030797711790000903,0.7114954401000937,False
powered_1024,8d,8192,member_1,g_h,0.04071904657842158,0.06520454265852804,0.49412696678321677,0.09173092441084528,0.0209685743375303,0.7582840578599348,False
powered_1024,8d,8192,member_1,c_th2ctx,0.06083564872627373,0.0009763884718936757,0.4932547920829171,0.09959653821275842,-0.044950007657462265,0.6909343249589206,True
powered_1024,8d,8192,member_1,c_ctx2th,0.025378917957042946,0.5163070228489226,0.5096505057442557,0.08627504665644493,-0.02097922253778961,0.9864899119167181,False
