dataset_id,track,scale,estimator,nominal,empirical
powered_1024,7d,8192,member_1,0.44,0.5546875
powered_1024,7d,8192,member_1,0.45,0.564453125
powered_1024,7d,8192,member_1,0.46,0.572265625
powered_1024,7d,8192,member_1,0.47000000000000003,0.580078125
powered_1024,7d,8192,member_1,0.48,0.58984375
powered_1024,7d,8192,member_1,0.49,0.5947265625
powered_1024,7d,8192,member_1,0.5,0.6064453125
powered_1024,7d,8192,member_1,0.51,0.6171875
powered_1024,7d,8192,member_1,0.52,0.62109375
powered_1024,7d,8192,member_1,0.53,0.638671875
powered_1024,7d,8192,member_1,0.54,0.65234375
powered_1024,7d,8192,member_1,0.55,0.6611328125
powered_1024,7d,8192,member_1,0.56,0.66796875
powered_1024,7d,8192,member_1,0.5700000000000001,0.6767578125
powered_1024,7d,8192,member_1,0.58,0.6845703125
powered_1024,7d,8192,member_1,0.59,0.6884765625
powered_1024,7d,8192,member_1,0.6,0.6962890625
powered_1024,7d,8192,member_1,0.61,0.703125
powered_1024,7d,8192,member_1,0.62,0.7119140625
powered_1024,7d,8192,member_1,0.63,0.720703125
powered_1024,7d,8192,member_1,0.64,0.7275390625
powered_1024,7d,8192,member_1,0.65,0.734375
powered_1024,7d,8192,member_1,0.66,0.73828125
powered_1024,7d,8192,member_1,0.67,0.74609375
powered_1024,7d,8192,member_1,0.68,0.7587890625
powered_1024,7d,8192,member_1,0.6900000000000001,0.7685546875
powered_1024,7d,8192,member_1,0.7000000000000001,0.771484375
powered_1024,7d,8192,member_1,0.71,0.779296875
powered_1024,7d,8192,member_1,0.72,0.7880859375
powered_1024,7d,8192,member_1,0.73,0.791015625
powered_1024,7d,8192,member_1,0.74,0.796875
powered_1024,7d,8192,member_1,0.75,0.8037109375
powered_1024,7d,8192,member_1,0.76,0.8115234375
powered_1024,7d,8192,member_1,0.77,0.822265625
powered_1024,7d,8192,member_1,0.78,0.826171875
powered_1024,7d,8192,member_1,0.79,0.83203125
powered_1024,7d,8192,member_1,0.8,0.8359375
powered_1024,7d,8192,member_1,0.81,0.8427734375
powered_1024,7d,8192,member_1,0.8200000000000001,0.8486328125
powered_1024,7d,8192,member_1,0.8300000000000001,0.85546875
powered_1024,7d,8192,member_1,0.84,0.8662109375
powered_1024,7d,8192,member_1,0.85,0.8701171875
powered_1024,7d,8192,member_1,0.86,0.8759765625
powered_1024,7d,8192,member_1,0.87,0.8857421875
powered_1024,7d,8192,member_1,0.88,0.890625
powered_1024,7d,8192,member_1,0.89,0.896484375
powered_1024,7d,8192,member_1,0.9,0.904296875
powered_1024,7d,8192,member_1,0.91,0.9130859375
powered_1024,7d,8192,member_1,0.92,0.91796875
powered_1024,7d,8192,member_1,0.93,0.923828125
powered_1024,7d,8192,member_1,0.9400000000000001,0.9296875
powered_1024,7d,8192,member_1,0.9500000000000001,0.9375
powered_1024,7d,8192,member_1,0.96,0.9443359375
powered_1024,7d,8192,member_1,0.97,0.955078125
powered_1024,7d,8192,member_1,0.98,0.9658203125
powered_1024,7d,8192,member_1,0.99,0.978515625
powered_1024,7d,8192,member_1,1.0,1.0
