dataset_id,track,scale,estimator,parameter,ks_statistic,ks_pvalue,rank_mean,rank_variance,bias_mean,normalized_posterior_sd_median,holm_clear_issue
powered_1024,7d,8192,ensemble,mue,0.06824230457042957,0.0001366906061108803,0.49721372377622375,0.10507837203630413,-0.0015533941204921575,0.5385252367383768,True
powered_1024,7d,8192,ensemble,mui,0.15120036213786214,6.652192818109137e-21,0.4558829842032967,0.053816550046295715,0.006469192436270532,0.1504038783369873,True
powered_1024,7d,8192,ensemble,b,0.03300800761738262,0.20983650848957203,0.4946401254995005,0.09197783056469962,0.01116918093066488,0.4665147345687426,False
powered_1024,7d,8192,ensemble,tauA,0.06214781312437563,0.0007006458398052401,0.5043530688061938,0.10408239699223414,-0.004825442687433679,0.7125901787482377,True
powered_1024,7d,8192,ensemble,g_LK,0.03967711975524474,0.07746624057063378,0.4917250718031968,0.0921395699435086,0.03050882392199128,0.7206067338941291,False
powered_1024,7d,8192,ensemble,g_h,0.05409044080919079,0.004807727378257138,0.5137323613886113,0.09322722942474708,0.009685851850008476,0.7379508670162382,True
powered_1024,7d,8192,ensemble,c_th2ctx,0.04882422265234765,0.01465485122395755,0.4964400833541458,0.09718027528384271,-0.0461046884447569,0.7372891354951197,True
powered_1024,7d,8192,member_1,mue,0.06824230457042957,0.0001366906061108803,0.49721372377622375,0.10507837203630413,-0.0015533941204921575,0.5385252367383768,True
powered_1024,7d,8192,member_1,mui,0.15120036213786214,6.652192818109137e-21,0.4558829842032967,0.053816550046295715,0.006469192436270532,0.1504038783369873,True
powered_1024,7d,8192,member_1,b,0.03300800761738262,0.20983650848957203,0.4946401254995005,0.09197783056469962,0.01116918093066488,0.4665147345687426,False
powered_1024,7d,8192,member_1,tauA,0.06214781312437563,0.0007006458398052401,0.5043530688061938,0.10408239699223414,-0.004825442687433679,0.7125901787482377,True
powered_1024,7d,8192,member_1,g_LK,0.03967711975524474,0.07746624057063378,0.4917250718031968,0.0921395699435086,0.03050882392199128,0.7206067338941291,False
powered_1024,7d,8192,member_1,g_h,0.05409044080919079,0.004807727378257138,0.5137323613886113,0.09322722942474708,0.009685851850008476,0.7379508670162382,True
powered_1024,7d,8192,member_1,c_th2ctx,0.04882422265234765,0.01465485122395755,0.4964400833541458,0.09718027528384271,-0.0461046884447569,0.7372891354951197,True
