epoch,train_loss,validation_loss,improved
0,8.717639540992959,7.63416989198137,True
1,6.917256312938925,6.047460858546127,True
2,5.595229624574114,4.942611410445399,True
3,4.407699362895323,3.6748739555546304,True
4,3.0747045125660803,2.294453380673187,True
5,1.7501004849271862,1.0842986022476602,True
6,0.6648467150018355,0.001041194189284173,True
7,-0.5088128520065963,-1.3182525252801163,True
8,-1.8598656429163585,-1.9736979142317947,True
9,-2.4549412290609935,-2.762897240231595,True
10,-2.487360409925593,-2.304669300157339,False
11,-2.9250210503323304,-3.1383187182982013,True
12,-3.2781054353499344,-3.733551139688943,True
13,-3.690152607384668,-4.104785071446614,True
14,-3.7359405645855217,-4.007545441361801,False
15,-4.050605255069327,-3.2263441844651495,False
16,-3.9115951940743576,-4.635909892743704,True
17,-4.6523412955273855,-4.851724455405344,True
18,-4.898580898616118,-4.782076010152557,False
19,-4.6554108974980375,-3.9686681979088876,False
20,-4.622797735679465,-5.302907831828188,True
21,-4.7533946118056845,-4.215966688993685,False
22,-4.5783747073632135,-4.58227971766393,False
23,-5.001393079921402,-5.407614950221379,True
24,-5.422555126186693,-5.033283936166167,False
25,-5.343427100224872,-5.885385711636164,True
26,-5.543204332622209,-5.573882859183187,False
27,-5.759363996088528,-5.94214135624848,True
28,-6.009401214525685,-6.101064760727892,True
29,-6.182934067310599,-6.2688747879787305,True
30,-6.332338481998248,-6.4152437512162335,True
31,-6.4611205711984665,-6.352905527352923,False
32,-6.52928221965169,-6.343110018472029,False
33,-6.523448597387127,-6.783875179319874,True
34,-6.62836223071724,-6.682007800234066,False
35,-6.746204667954675,-6.840656740912076,True
36,-6.793718209371802,-6.868021009751926,True
37,-6.885727263228193,-6.892433321181325,True
38,-6.934313827624371,-6.958015279650579,True
39,-7.006068168447175,-7.103211670195434,True
40,-6.810220076379872,-7.015963826632041,False
41,-6.094908084623453,-5.866183226960514,False
42,-6.012432570787428,-4.7970563820451,False
43,-5.670977855279861,-4.639774886653086,False
44,-5.970414556663515,-6.255190580837749,False
45,-6.603560056276759,-5.947695876317378,False
46,-6.23298229243141,-6.816855983833078,False
47,-6.661183601205351,-6.735754530350537,False
48,-6.420977814643018,-5.616833834521539,False
49,-6.269943508702048,-6.922187228955108,False
50,-6.590313356528614,-7.033254938006292,False
51,-6.931543258977825,-7.059074732891335,False
52,-7.084831731110422,-7.154795380674705,True
