dataset_id,track,scale,estimator,nominal,empirical
powered_1024,8d,32768,member_1,0.5700000000000001,0.6064453125
powered_1024,8d,32768,member_1,0.58,0.6181640625
powered_1024,8d,32768,member_1,0.59,0.62890625
powered_1024,8d,32768,member_1,0.6,0.6396484375
powered_1024,8d,32768,member_1,0.61,0.6474609375
powered_1024,8d,32768,member_1,0.62,0.6552734375
powered_1024,8d,32768,member_1,0.63,0.6640625
powered_1024,8d,32768,member_1,0.64,0.677734375
powered_1024,8d,32768,member_1,0.65,0.6845703125
powered_1024,8d,32768,member_1,0.66,0.69140625
powered_1024,8d,32768,member_1,0.67,0.69921875
powered_1024,8d,32768,member_1,0.68,0.7060546875
powered_1024,8d,32768,member_1,0.6900000000000001,0.720703125
powered_1024,8d,32768,member_1,0.7000000000000001,0.724609375
powered_1024,8d,32768,member_1,0.71,0.734375
powered_1024,8d,32768,member_1,0.72,0.7421875
powered_1024,8d,32768,member_1,0.73,0.7490234375
powered_1024,8d,32768,member_1,0.74,0.7529296875
powered_1024,8d,32768,member_1,0.75,0.7626953125
powered_1024,8d,32768,member_1,0.76,0.7705078125
powered_1024,8d,32768,member_1,0.77,0.7802734375
powered_1024,8d,32768,member_1,0.78,0.7900390625
powered_1024,8d,32768,member_1,0.79,0.7998046875
powered_1024,8d,32768,member_1,0.8,0.8095703125
powered_1024,8d,32768,member_1,0.81,0.81640625
powered_1024,8d,32768,member_1,0.8200000000000001,0.8232421875
powered_1024,8d,32768,member_1,0.8300000000000001,0.833984375
powered_1024,8d,32768,member_1,0.84,0.841796875
powered_1024,8d,32768,member_1,0.85,0.8564453125
powered_1024,8d,32768,member_1,0.86,0.865234375
powered_1024,8d,32768,member_1,0.87,0.8759765625
powered_1024,8d,32768,member_1,0.88,0.888671875
powered_1024,8d,32768,member_1,0.89,0.8994140625
powered_1024,8d,32768,member_1,0.9,0.90625
powered_1024,8d,32768,member_1,0.91,0.916015625
powered_1024,8d,32768,member_1,0.92,0.9228515625
powered_1024,8d,32768,member_1,0.93,0.9296875
powered_1024,8d,32768,member_1,0.9400000000000001,0.939453125
powered_1024,8d,32768,member_1,0.9500000000000001,0.9541015625
powered_1024,8d,32768,member_1,0.96,0.9619140625
powered_1024,8d,32768,member_1,0.97,0.9697265625
powered_1024,8d,32768,member_1,0.98,0.9755859375
powered_1024,8d,32768,member_1,0.99,0.98828125
powered_1024,8d,32768,member_1,1.0,1.0
powered_1024,8d,32768,member_2,0.0,0.0
powered_1024,8d,32768,member_2,0.01,0.0068359375
powered_1024,8d,32768,member_2,0.02,0.0244140625
powered_1024,8d,32768,member_2,0.03,0.033203125
powered_1024,8d,32768,member_2,0.04,0.0439453125
powered_1024,8d,32768,member_2,0.05,0.05859375
powered_1024,8d,32768,member_2,0.06,0.0703125
powered_1024,8d,32768,member_2,0.07,0.0810546875
powered_1024,8d,32768,member_2,0.08,0.0966796875
powered_1024,8d,32768,member_2,0.09,0.11328125
powered_1024,8d,32768,member_2,0.1,0.126953125
powered_1024,8d,32768,member_2,0.11,0.1337890625
powered_1024,8d,32768,member_2,0.12,0.142578125
powered_1024,8d,32768,member_2,0.13,0.1494140625
powered_1024,8d,32768,member_2,0.14,0.16015625
powered_1024,8d,32768,member_2,0.15,0.16796875
powered_1024,8d,32768,member_2,0.16,0.1806640625
powered_1024,8d,32768,member_2,0.17,0.1865234375
powered_1024,8d,32768,member_2,0.18,0.203125
powered_1024,8d,32768,member_2,0.19,0.2138671875
powered_1024,8d,32768,member_2,0.2,0.2314453125
powered_1024,8d,32768,member_2,0.21,0.2412109375
powered_1024,8d,32768,member_2,0.22,0.25390625
powered_1024,8d,32768,member_2,0.23,0.2646484375
powered_1024,8d,32768,member_2,0.24,0.2724609375
powered_1024,8d,32768,member_2,0.25,0.2841796875
powered_1024,8d,32768,member_2,0.26,0.2939453125
powered_1024,8d,32768,member_2,0.27,0.306640625
powered_1024,8d,32768,member_2,0.28,0.3203125
powered_1024,8d,32768,member_2,0.29,0.33203125
powered_1024,8d,32768,member_2,0.3,0.3408203125
powered_1024,8d,32768,member_2,0.31,0.349609375
powered_1024,8d,32768,member_2,0.32,0.35546875
powered_1024,8d,32768,member_2,0.33,0.3681640625
powered_1024,8d,32768,member_2,0.34,0.376953125
powered_1024,8d,32768,member_2,0.35000000000000003,0.388671875
powered_1024,8d,32768,member_2,0.36,0.3984375
powered_1024,8d,32768,member_2,0.37,0.4052734375
powered_1024,8d,32768,member_2,0.38,0.423828125
powered_1024,8d,32768,member_2,0.39,0.4384765625
powered_1024,8d,32768,member_2,0.4,0.4482421875
powered_1024,8d,32768,member_2,0.41000000000000003,0.455078125
powered_1024,8d,32768,member_2,0.42,0.462890625
powered_1024,8d,32768,member_2,0.43,0.474609375
powered_1024,8d,32768,member_2,0.44,0.48828125
powered_1024,8d,32768,member_2,0.45,0.5
powered_1024,8d,32768,member_2,0.46,0.509765625
powered_1024,8d,32768,member_2,0.47000000000000003,0.51953125
powered_1024,8d,32768,member_2,0.48,0.5341796875
powered_1024,8d,32768,member_2,0.49,0.54296875
powered_1024,8d,32768,member_2,0.5,0.5546875
powered_1024,8d,32768,member_2,0.51,0.55859375
powered_1024,8d,32768,member_2,0.52,0.5693359375
powered_1024,8d,32768,member_2,0.53,0.578125
powered_1024,8d,32768,member_2,0.54,0.587890625
powered_1024,8d,32768,member_2,0.55,0.59375
powered_1024,8d,32768,member_2,0.56,0.5986328125
powered_1024,8d,32768,member_2,0.5700000000000001,0.607421875
powered_1024,8d,32768,member_2,0.58,0.6162109375
powered_1024,8d,32768,member_2,0.59,0.6318359375
powered_1024,8d,32768,member_2,0.6,0.640625
powered_1024,8d,32768,member_2,0.61,0.6591796875
powered_1024,8d,32768,member_2,0.62,0.6640625
powered_1024,8d,32768,member_2,0.63,0.6689453125
powered_1024,8d,32768,member_2,0.64,0.67578125
powered_1024,8d,32768,member_2,0.65,0.6865234375
powered_1024,8d,32768,member_2,0.66,0.6943359375
powered_1024,8d,32768,member_2,0.67,0.7041015625
powered_1024,8d,32768,member_2,0.68,0.708984375
powered_1024,8d,32768,member_2,0.6900000000000001,0.724609375
powered_1024,8d,32768,member_2,0.7000000000000001,0.734375
powered_1024,8d,32768,member_2,0.71,0.7431640625
powered_1024,8d,32768,member_2,0.72,0.7529296875
powered_1024,8d,32768,member_2,0.73,0.7646484375
powered_1024,8d,32768,member_2,0.74,0.7783203125
powered_1024,8d,32768,member_2,0.75,0.7880859375
powered_1024,8d,32768,member_2,0.76,0.794921875
powered_1024,8d,32768,member_2,0.77,0.8046875
powered_1024,8d,32768,member_2,0.78,0.814453125
powered_1024,8d,32768,member_2,0.79,0.82421875
powered_1024,8d,32768,member_2,0.8,0.8330078125
powered_1024,8d,32768,member_2,0.81,0.8427734375
powered_1024,8d,32768,member_2,0.8200000000000001,0.849609375
powered_1024,8d,32768,member_2,0.8300000000000001,0.8564453125
powered_1024,8d,32768,member_2,0.84,0.8701171875
powered_1024,8d,32768,member_2,0.85,0.8779296875
powered_1024,8d,32768,member_2,0.86,0.884765625
powered_1024,8d,32768,member_2,0.87,0.8935546875
powered_1024,8d,32768,member_2,0.88,0.90234375
powered_1024,8d,32768,member_2,0.89,0.9091796875
powered_1024,8d,32768,member_2,0.9,0.9208984375
powered_1024,8d,32768,member_2,0.91,0.92578125
powered_1024,8d,32768,member_2,0.92,0.93359375
powered_1024,8d,32768,member_2,0.93,0.943359375
powered_1024,8d,32768,member_2,0.9400000000000001,0.9501953125
powered_1024,8d,32768,member_2,0.9500000000000001,0.9599609375
powered_1024,8d,32768,member_2,0.96,0.9658203125
powered_1024,8d,32768,member_2,0.97,0.9736328125
powered_1024,8d,32768,member_2,0.98,0.98046875
powered_1024,8d,32768,member_2,0.99,0.98828125
powered_1024,8d,32768,member_2,1.0,1.0
powered_1024,8d,32768,member_3,0.0,0.0
powered_1024,8d,32768,member_3,0.01,0.0107421875
powered_1024,8d,32768,member_3,0.02,0.0244140625
powered_1024,8d,32768,member_3,0.03,0.03125
powered_1024,8d,32768,member_3,0.04,0.0380859375
powered_1024,8d,32768,member_3,0.05,0.05078125
powered_1024,8d,32768,member_3,0.06,0.0615234375
powered_1024,8d,32768,member_3,0.07,0.0693359375
powered_1024,8d,32768,member_3,0.08,0.0751953125
powered_1024,8d,32768,member_3,0.09,0.0888671875
powered_1024,8d,32768,member_3,0.1,0.0986328125
powered_1024,8d,32768,member_3,0.11,0.1044921875
powered_1024,8d,32768,member_3,0.12,0.119140625
powered_1024,8d,32768,member_3,0.13,0.126953125
powered_1024,8d,32768,member_3,0.14,0.13671875
powered_1024,8d,32768,member_3,0.15,0.1435546875
powered_1024,8d,32768,member_3,0.16,0.1552734375
powered_1024,8d,32768,member_3,0.17,0.16796875
powered_1024,8d,32768,member_3,0.18,0.1748046875
powered_1024,8d,32768,member_3,0.19,0.189453125
powered_1024,8d,32768,member_3,0.2,0.19140625
powered_1024,8d,32768,member_3,0.21,0.2001953125
powered_1024,8d,32768,member_3,0.22,0.212890625
powered_1024,8d,32768,member_3,0.23,0.22265625
powered_1024,8d,32768,member_3,0.24,0.2412109375
powered_1024,8d,32768,member_3,0.25,0.2548828125
powered_1024,8d,32768,member_3,0.26,0.2666015625
powered_1024,8d,32768,member_3,0.27,0.2734375
powered_1024,8d,32768,member_3,0.28,0.28515625
powered_1024,8d,32768,member_3,0.29,0.29296875
powered_1024,8d,32768,member_3,0.3,0.302734375
powered_1024,8d,32768,member_3,0.31,0.3134765625
powered_1024,8d,32768,member_3,0.32,0.32421875
powered_1024,8d,32768,member_3,0.33,0.33203125
powered_1024,8d,32768,member_3,0.34,0.3369140625
powered_1024,8d,32768,member_3,0.35000000000000003,0.3466796875
powered_1024,8d,32768,member_3,0.36,0.3544921875
powered_1024,8d,32768,member_3,0.37,0.365234375
powered_1024,8d,32768,member_3,0.38,0.3740234375
powered_1024,8d,32768,member_3,0.39,0.38671875
powered_1024,8d,32768,member_3,0.4,0.390625
powered_1024,8d,32768,member_3,0.41000000000000003,0.3984375
powered_1024,8d,32768,member_3,0.42,0.4033203125
powered_1024,8d,32768,member_3,0.43,0.4150390625
powered_1024,8d,32768,member_3,0.44,0.4248046875
powered_1024,8d,32768,member_3,0.45,0.43359375
powered_1024,8d,32768,member_3,0.46,0.443359375
powered_1024,8d,32768,member_3,0.47000000000000003,0.455078125
powered_1024,8d,32768,member_3,0.48,0.4677734375
powered_1024,8d,32768,member_3,0.49,0.4755859375
powered_1024,8d,32768,member_3,0.5,0.4853515625
powered_1024,8d,32768,member_3,0.51,0.49609375
powered_1024,8d,32768,member_3,0.52,0.50390625
powered_1024,8d,32768,member_3,0.53,0.5146484375
powered_1024,8d,32768,member_3,0.54,0.525390625
powered_1024,8d,32768,member_3,0.55,0.529296875
powered_1024,8d,32768,member_3,0.56,0.5390625
powered_1024,8d,32768,member_3,0.5700000000000001,0.5498046875
powered_1024,8d,32768,member_3,0.58,0.560546875
powered_1024,8d,32768,member_3,0.59,0.5703125
powered_1024,8d,32768,member_3,0.6,0.583984375
powered_1024,8d,32768,member_3,0.61,0.5947265625
powered_1024,8d,32768,member_3,0.62,0.603515625
powered_1024,8d,32768,member_3,0.63,0.61328125
powered_1024,8d,32768,member_3,0.64,0.6201171875
powered_1024,8d,32768,member_3,0.65,0.6259765625
powered_1024,8d,32768,member_3,0.66,0.638671875
powered_1024,8d,32768,member_3,0.67,0.6494140625
powered_1024,8d,32768,member_3,0.68,0.6591796875
powered_1024,8d,32768,member_3,0.6900000000000001,0.6708984375
powered_1024,8d,32768,member_3,0.7000000000000001,0.6796875
powered_1024,8d,32768,member_3,0.71,0.6875
powered_1024,8d,32768,member_3,0.72,0.6962890625
powered_1024,8d,32768,member_3,0.73,0.7021484375
powered_1024,8d,32768,member_3,0.74,0.7138671875
powered_1024,8d,32768,member_3,0.75,0.7275390625
powered_1024,8d,32768,member_3,0.76,0.7392578125
powered_1024,8d,32768,member_3,0.77,0.7578125
powered_1024,8d,32768,member_3,0.78,0.7685546875
powered_1024,8d,32768,member_3,0.79,0.7783203125
powered_1024,8d,32768,member_3,0.8,0.7890625
powered_1024,8d,32768,member_3,0.81,0.80078125
powered_1024,8d,32768,member_3,0.8200000000000001,0.8125
powered_1024,8d,32768,member_3,0.8300000000000001,0.8203125
powered_1024,8d,32768,member_3,0.84,0.8271484375
powered_1024,8d,32768,member_3,0.85,0.8427734375
powered_1024,8d,32768,member_3,0.86,0.8564453125
powered_1024,8d,32768,member_3,0.87,0.8662109375
powered_1024,8d,32768,member_3,0.88,0.8798828125
powered_1024,8d,32768,member_3,0.89,0.8876953125
powered_1024,8d,32768,member_3,0.9,0.8984375
powered_1024,8d,32768,member_3,0.91,0.90625
powered_1024,8d,32768,member_3,0.92,0.9111328125
powered_1024,8d,32768,member_3,0.93,0.921875
powered_1024,8d,32768,member_3,0.9400000000000001,0.9345703125
powered_1024,8d,32768,member_3,0.9500000000000001,0.947265625
powered_1024,8d,32768,member_3,0.96,0.95703125
powered_1024,8d,32768,member_3,0.97,0.9658203125
powered_1024,8d,32768,member_3,0.98,0.974609375
powered_1024,8d,32768,member_3,0.99,0.984375
powered_1024,8d,32768,member_3,1.0,1.0
powered_1024,8d,32768,member_4,0.0,0.0
powered_1024,8d,32768,member_4,0.01,0.005859375
powered_1024,8d,32768,member_4,0.02,0.0146484375
powered_1024,8d,32768,member_4,0.03,0.025390625
powered_1024,8d,32768,member_4,0.04,0.03125
powered_1024,8d,32768,member_4,0.05,0.0400390625
powered_1024,8d,32768,member_4,0.06,0.048828125
powered_1024,8d,32768,member_4,0.07,0.06640625
powered_1024,8d,32768,member_4,0.08,0.08203125
powered_1024,8d,32768,member_4,0.09,0.087890625
powered_1024,8d,32768,member_4,0.1,0.099609375
powered_1024,8d,32768,member_4,0.11,0.11328125
powered_1024,8d,32768,member_4,0.12,0.1201171875
powered_1024,8d,32768,member_4,0.13,0.130859375
powered_1024,8d,32768,member_4,0.14,0.14453125
powered_1024,8d,32768,member_4,0.15,0.158203125
powered_1024,8d,32768,member_4,0.16,0.1689453125
powered_1024,8d,32768,member_4,0.17,0.1865234375
powered_1024,8d,32768,member_4,0.18,0.197265625
powered_1024,8d,32768,member_4,0.19,0.205078125
powered_1024,8d,32768,member_4,0.2,0.2158203125
powered_1024,8d,32768,member_4,0.21,0.2255859375
powered_1024,8d,32768,member_4,0.22,0.240234375
powered_1024,8d,32768,member_4,0.23,0.251953125
powered_1024,8d,32768,member_4,0.24,0.2587890625
powered_1024,8d,32768,member_4,0.25,0.271484375
powered_1024,8d,32768,member_4,0.26,0.279296875
powered_1024,8d,32768,member_4,0.27,0.2919921875
powered_1024,8d,32768,member_4,0.28,0.3095703125
powered_1024,8d,32768,member_4,0.29,0.3203125
powered_1024,8d,32768,member_4,0.3,0.330078125
powered_1024,8d,32768,member_4,0.31,0.34375
powered_1024,8d,32768,member_4,0.32,0.359375
powered_1024,8d,32768,member_4,0.33,0.3681640625
powered_1024,8d,32768,member_4,0.34,0.376953125
powered_1024,8d,32768,member_4,0.35000000000000003,0.3876953125
powered_1024,8d,32768,member_4,0.36,0.3955078125
powered_1024,8d,32768,member_4,0.37,0.4052734375
powered_1024,8d,32768,member_4,0.38,0.4140625
powered_1024,8d,32768,member_4,0.39,0.4228515625
powered_1024,8d,32768,member_4,0.4,0.43359375
powered_1024,8d,32768,member_4,0.41000000000000003,0.4423828125
powered_1024,8d,32768,member_4,0.42,0.447265625
powered_1024,8d,32768,member_4,0.43,0.455078125
powered_1024,8d,32768,member_4,0.44,0.462890625
powered_1024,8d,32768,member_4,0.45,0.4765625
powered_1024,8d,32768,member_4,0.46,0.4873046875
powered_1024,8d,32768,member_4,0.47000000000000003,0.49609375
powered_1024,8d,32768,member_4,0.48,0.5068359375
powered_1024,8d,32768,member_4,0.49,0.5185546875
powered_1024,8d,32768,member_4,0.5,0.53125
powered_1024,8d,32768,member_4,0.51,0.5419921875
powered_1024,8d,32768,member_4,0.52,0.55078125
powered_1024,8d,32768,member_4,0.53,0.560546875
powered_1024,8d,32768,member_4,0.54,0.5791015625
powered_1024,8d,32768,member_4,0.55,0.591796875
powered_1024,8d,32768,member_4,0.56,0.599609375
powered_1024,8d,32768,member_4,0.5700000000000001,0.6142578125
powered_1024,8d,32768,member_4,0.58,0.6259765625
powered_1024,8d,32768,member_4,0.59,0.6396484375
powered_1024,8d,32768,member_4,0.6,0.642578125
powered_1024,8d,32768,member_4,0.61,0.6552734375
powered_1024,8d,32768,member_4,0.62,0.6669921875
powered_1024,8d,32768,member_4,0.63,0.6767578125
powered_1024,8d,32768,member_4,0.64,0.685546875
powered_1024,8d,32768,member_4,0.65,0.6923828125
powered_1024,8d,32768,member_4,0.66,0.69921875
powered_1024,8d,32768,member_4,0.67,0.7041015625
powered_1024,8d,32768,member_4,0.68,0.7216796875
powered_1024,8d,32768,member_4,0.6900000000000001,0.7236328125
powered_1024,8d,32768,member_4,0.7000000000000001,0.73046875
powered_1024,8d,32768,member_4,0.71,0.7373046875
powered_1024,8d,32768,member_4,0.72,0.7490234375
powered_1024,8d,32768,member_4,0.73,0.755859375
powered_1024,8d,32768,member_4,0.74,0.767578125
powered_1024,8d,32768,member_4,0.75,0.7724609375
powered_1024,8d,32768,member_4,0.76,0.7822265625
powered_1024,8d,32768,member_4,0.77,0.7978515625
powered_1024,8d,32768,member_4,0.78,0.806640625
powered_1024,8d,32768,member_4,0.79,0.8115234375
powered_1024,8d,32768,member_4,0.8,0.818359375
powered_1024,8d,32768,member_4,0.81,0.8271484375
powered_1024,8d,32768,member_4,0.8200000000000001,0.8359375
powered_1024,8d,32768,member_4,0.8300000000000001,0.845703125
powered_1024,8d,32768,member_4,0.84,0.857421875
powered_1024,8d,32768,member_4,0.85,0.8642578125
powered_1024,8d,32768,member_4,0.86,0.8759765625
powered_1024,8d,32768,member_4,0.87,0.8837890625
powered_1024,8d,32768,member_4,0.88,0.8935546875
powered_1024,8d,32768,member_4,0.89,0.8974609375
powered_1024,8d,32768,member_4,0.9,0.91015625
powered_1024,8d,32768,member_4,0.91,0.91796875
powered_1024,8d,32768,member_4,0.92,0.9267578125
powered_1024,8d,32768,member_4,0.93,0.935546875
powered_1024,8d,32768,member_4,0.9400000000000001,0.94140625
powered_1024,8d,32768,member_4,0.9500000000000001,0.947265625
powered_1024,8d,32768,member_4,0.96,0.95703125
powered_1024,8d,32768,member_4,0.97,0.9638671875
powered_1024,8d,32768,member_4,0.98,0.9755859375
powered_1024,8d,32768,member_4,0.99,0.9892578125
powered_1024,8d,32768,member_4,1.0,1.0
powered_1024,8d,32768,member_5,0.0,0.0
powered_1024,8d,32768,member_5,0.01,0.0078125
powered_1024,8d,32768,member_5,0.02,0.0146484375
powered_1024,8d,32768,member_5,0.03,0.025390625
powered_1024,8d,32768,member_5,0.04,0.0390625
powered_1024,8d,32768,member_5,0.05,0.05078125
powered_1024,8d,32768,member_5,0.06,0.0595703125
powered_1024,8d,32768,member_5,0.07,0.0712890625
powered_1024,8d,32768,member_5,0.08,0.0830078125
powered_1024,8d,32768,member_5,0.09,0.091796875
