epoch,train_loss,validation_loss,improved
0,10.078773536297952,8.834838348879915,True
1,8.067983499697092,7.202525740685462,True
2,6.501989006314023,5.498676706895546,True
3,4.942988438947146,4.122681402672636,True
4,3.6160213560027388,3.059702910553365,True
5,2.548492575051938,2.0160265096193557,True
6,1.3083202814204546,0.39176027343554726,True
7,-0.13253686946399007,-0.8001162391775514,True
8,-1.3007685853658792,-1.795756528753677,True
9,-1.86148347223961,-1.7805390276849216,False
10,-1.9108931823827096,-1.8893269023627526,True
11,-2.6208916844242616,-3.1516588610194245,True
12,-3.203604696998791,-3.321327622794581,True
13,-3.366430728943204,-3.7056172579426865,True
14,-3.8833423979251274,-4.161794259703155,True
15,-4.293850124568973,-4.520557280171743,True
16,-4.357158877879229,-3.9831262301263703,False
17,-4.2675537887696064,-4.303637813059411,False
18,-4.396937854959225,-4.707232193572877,True
19,-4.698948704860772,-4.693071723457223,False
20,-4.896820279474507,-5.167925962995821,True
21,-5.031571796213798,-5.18977830917107,True
22,-5.139798075745159,-5.176665062652625,False
23,-5.247413057752339,-5.466653885985425,True
24,-5.311936953324807,-5.671644196409913,True
25,-5.371749508669204,-4.758775272782634,False
26,-5.351355886062805,-5.4647797304280905,False
27,-5.440091554001866,-5.10346851604975,False
28,-5.490575508675896,-5.680879183575115,True
29,-5.5722439208146755,-5.693917557638085,True
30,-5.799916009531147,-5.995858496705824,True
31,-6.084209772945132,-6.103328854273033,True
32,-5.555810123538775,-6.071012047321505,False
33,-5.700431726522192,-5.355928228073888,False
34,-5.715605800281157,-6.200318753228233,True
35,-5.969141597140979,-6.135811186433384,False
36,-5.998820958407091,-6.024417579774272,False
37,-6.154705848047732,-6.267823102309059,True
38,-6.042887882427083,-6.583778419762368,True
39,-6.239979087437846,-6.765163355278176,True
40,-6.52330819050853,-6.446941669081128,False
41,-6.558679735668739,-6.4386988928814946,False
42,-6.640329575132994,-6.870773341185005,True
43,-6.466993504315626,-6.721056851883796,False
44,-6.7096851066856535,-6.579677936250129,False
45,-6.687567813869216,-6.692120047433368,False
46,-6.909994308868662,-6.8733079994383255,True
47,-7.014335893171279,-7.127248429655483,True
48,-7.139581445717399,-7.155622103827589,True
49,-7.191676420032946,-7.106614352800441,False
50,-7.2680926736945315,-7.141374247664172,False
51,-7.288995822798226,-7.246963308611984,True
52,-7.337943590232143,-7.30426454878741,True
53,-7.3646244622935795,-7.300054928206583,False
54,-7.426883739565443,-7.2744020816208135,False
55,-7.415158174581274,-7.590769905995988,True
56,-7.475981859463417,-7.587270132972221,False
57,-7.536980391767448,-7.498894118884369,False
58,-7.552722632443867,-7.4908777830038344,False
59,-7.567182690816949,-7.651327167664645,True
60,-7.555358132081291,-7.3676782523054225,False
61,-7.5236358299147685,-7.582011073545817,False
62,-7.6105249699151445,-7.5639303840076115,False
63,-7.645454810341809,-7.664188482501647,True
64,-7.679710293158137,-7.754321931519448,True
65,-7.748716647304641,-7.835849609177106,True
66,-7.775366346505211,-7.778333393000305,False
67,-7.808295633351402,-7.944113910216401,True
68,-7.84904559093163,-7.907592228938066,False
69,-7.880283179413747,-7.991616053227648,True
70,-7.874331818571386,-7.772467265887198,False
71,-7.889630394486892,-7.971641602660229,False
72,-7.936098579994063,-7.919020791733305,False
73,-7.9743636440446775,-7.872553360182081,False
74,-7.85426761029541,-7.877535652379492,False
75,-7.602890968832079,-7.411027320463701,False
76,-7.744534251945846,-7.972430322604605,False
77,-7.821226213747262,-7.956629590141289,False
78,-7.884090883722565,-7.913065134624101,False
79,-7.913484387242422,-7.889297321070466,False
80,-8.005871368180317,-7.916152396069673,False
81,-7.956703847866359,-7.833820201581594,False
82,-7.926021472862222,-8.195110392635975,True
83,-7.882261044684233,-8.153119553143126,False
84,-8.0232276777531,-8.03200680037479,False
85,-8.112259737548689,-8.00548759683953,False
86,-8.162699598701066,-8.178567506570731,False
87,-8.237454466246046,-8.05810145790489,False
88,-8.239398715970282,-8.18971583040742,False
89,-8.2998130939059,-8.171672486371298,False
90,-8.304984919128279,-8.388962897579226,True
91,-8.34521590816608,-8.2035008856244,False
92,-8.327845880038826,-8.219547624445413,False
93,-8.131114893504572,-6.9272033816836105,False
94,-7.492552663511039,-7.928071035275126,False
95,-8.074847656483417,-8.307158322024353,False
96,-7.854973287779579,-8.107901343856966,False
97,-7.790870172786269,-5.862067871716534,False
98,-6.037380793751846,-6.39030124895959,False
99,-6.801978280181023,-7.155147039129998,False
100,-7.066514681831163,-6.074562900270817,False
101,-7.081278364982323,-7.287962929810334,False
102,-7.514546336721681,-7.025205336149633,False
103,-6.994234065983328,-6.795319476140721,False
104,-7.420571489465804,-6.647069280890382,False
105,-7.044695884782881,-7.616584869649012,False
106,-7.042463971610435,-6.816495072088629,False
107,-7.106156868984472,-6.888438189142464,False
108,-7.500474023029517,-7.612764871735234,False
109,-7.5830574454746085,-7.489932852254104,False
110,-7.495373932713364,-7.470584156675458,False
111,-7.612109153523747,-8.174678804527378,False
112,-7.686421637186935,-7.5878060781486445,False
113,-7.890638818491276,-7.50467218230838,False
114,-7.393418794403344,-7.527714829856679,False
115,-7.531858576347274,-8.221687362584756,False
116,-6.797237708783762,-7.6788927362865165,False
117,-7.7674914161628,-7.533008856856317,False
118,-7.838394808971137,-7.433665036063824,False
119,-7.3071768469565646,-8.159542192581917,False
120,-7.953640510772708,-7.56960570786761,False
