epoch,train_loss,validation_loss,improved
260,-8.916446767301641,-8.3394313021404,False
261,-8.652268905779382,-8.30834619010367,False
262,-8.76310472756224,-8.441741152507502,False
263,-9.020978806510804,-8.396888532871154,False
264,-8.864364671765376,-8.214259361639256,False
265,-8.936601630642883,-8.33292235397711,False
266,-9.068472664289276,-8.312571995432783,False
267,-9.116628549037836,-8.56180054269186,True
268,-9.135032480307405,-8.535757711457043,False
269,-8.933402911501782,-8.37997111343756,False
270,-8.948072112086928,-8.257811034598001,False
271,-8.948916198860886,-8.301612039891685,False
272,-8.881074253310505,-8.401342559442288,False
273,-9.021416609394972,-8.477023734115972,False
274,-9.101111622811528,-8.151639519668207,False
275,-9.039077428088811,-8.497283591293707,False
276,-9.107846920306866,-8.52696419692621,False
277,-9.095538850814577,-8.381049309707269,False
278,-9.120335674402332,-8.547300934210057,False
279,-9.143724585918571,-8.415016560438202,False
280,-9.123816619425902,-8.217102702071028,False
281,-9.138638021308424,-8.475287814256621,False
282,-9.12215656587929,-8.458209684418469,False
283,-9.05968827584142,-8.181298232660062,False
284,-9.095865741026415,-8.502926514788372,False
285,-9.113088159479647,-8.425064775420399,False
286,-9.117076699113671,-8.273671392115151,False
287,-9.120923116821364,-8.402386167572766,False
288,-9.135515774271573,-8.535360689861019,False
289,-9.0939695756514,-8.419766537736102,False
290,-9.079385025015098,-8.389608364570432,False
291,-9.118370560353783,-8.50835358224264,False
292,-9.183138661041074,-8.212636756896973,False
293,-9.170784965394036,-8.478744139322421,False
