seed,condition,stable,R,dT2,dT5,dT6,saturation_fraction,command_range,control_energy,pulse_count,T1,T2,T3,T4,T5,T6,T7,T8_MVP_cortical_state_crossing_rate,pid_config
44017,BASELINE_ADAPTIVE_PID,True,0.036559104423481044,-0.023315475321640036,0.08138795813469317,0.11147941020251108,0.016633333333333333,0.010068986046857095,0.0032418962272604316,0,0.75,7.91373377708534,55.0,0.0,0.9201465535839406,0.20498913404758165,0.2097764516476341,67.0,PID_025
55021,BASELINE_ADAPTIVE_PID,True,0.009265534906056222,-0.06945606103568291,-0.13665675011928508,0.3126310118148758,0.016633333333333333,0.01021373034703214,0.0036847587319621534,0,0.75,7.886035523479451,54.0,0.0,0.9453445701917977,0.2941586831449034,1.8239886500478675,64.0,PID_025
44017,BASELINE_ADAPTIVE_PID,True,0.013572165743410549,-0.059870619411656625,0.05455502905713016,0.11947487273982528,0.016633333333333333,0.020683891723158758,0.014363045560579785,0,0.75,7.6175402046453,56.0,0.0,0.8973145745263316,0.2064637299121468,0.25487871358272196,69.0,PID_050
55021,BASELINE_ADAPTIVE_PID,True,-0.00720876921810476,-0.10529153310799005,-0.13587714055970057,0.31762512990326164,0.016633333333333333,0.021461160913260856,0.01600336506503987,0,0.75,7.582342388819523,55.0,0.0,0.9461982279508926,0.29527785767843706,1.987247056630657,68.0,PID_050
44017,BASELINE_ADAPTIVE_PID,True,-0.06159864488411129,-0.12355730630291431,-0.005885237427364281,0.006605270496747753,0.016633333333333333,0.04235531877964594,0.06725866865726268,0,0.75,7.101509211558786,58.0,0.0,0.8458863128325986,0.18564729209807349,0.09702268566374808,77.0,PID_100
55021,BASELINE_ADAPTIVE_PID,True,-0.06807455455641477,-0.20553061209054452,-0.1821396970147888,0.3209027029702188,0.016633333333333333,0.04442947467703767,0.0794087419466702,0,0.75,6.7328511347288345,56.0,0.0,0.8955416014537818,0.29601235699211265,2.2016437708173746,72.0,PID_100
