seed,condition,stable,R,dT2,dT5,dT6,saturation_fraction,command_range,control_energy,pulse_count,T1,T2,T3,T4,T5,T6,T7,T8_MVP_cortical_state_crossing_rate,phase_target_rad,stage
66029,PHASE_LOCKED_FIXED,True,-0.08350178768782004,-0.06388531505121721,-0.046711920316369115,-0.15952460033247665,0.0,0.035,0.006333250000000001,47,0.75,7.5633278924120155,54.0,0.0,0.8606732222705686,0.23554084303383313,1.0683124142234222,62.0,-3.141592653589793,SCREEN
66029,PHASE_LOCKED_FIXED,True,-0.059502087196265804,-0.013494102873369893,-0.043152135908361644,-0.16786800712996178,0.0,0.035,0.006063750000000001,45,0.75,7.970463114970795,53.0,0.0,0.8638871627176632,0.23320262698178537,1.1203537755732407,62.0,-1.5707963267948966,SCREEN
66029,PHASE_LOCKED_FIXED,True,-0.055814434030712984,-0.010199450607532044,-0.034955287542325485,-0.16790354736546237,0.0,0.035,0.006198500000000002,46,0.75,7.997082220277719,53.0,0.0,0.8712876621532597,0.23319266693175328,1.1484089935242976,62.0,0.0,SCREEN
66029,PHASE_LOCKED_FIXED,True,-0.055639307128270914,-0.010685171974766407,-0.04020034340001681,-0.16098654116353403,0.0,0.035,0.006198500000000002,46,0.75,7.993157840045456,53.0,0.0,0.8665521795407776,0.23513113826918558,1.1301564617008817,62.0,1.5707963267948966,SCREEN
44017,PHASE_LOCKED_FIXED,True,0.05342440848143315,-0.006178478251549652,0.11585265267648213,0.11020193775234975,0.0,0.035,0.006198500000000002,46,0.75,8.052588882418403,54.0,0.0,0.9494723562844367,0.2047535309685462,0.15911563668093326,65.0,1.5707963267948966,CONFIRM
55021,PHASE_LOCKED_FIXED,True,0.030597358733605674,-0.049545051164983596,-0.12139601822723452,0.3428755554916244,0.0,0.035,0.00633325,47,0.75,8.05477439176271,53.0,0.0,0.9620547836941284,0.3009364409916955,1.806520508121911,62.0,1.5707963267948966,CONFIRM
