track,case_id,parameter,f_between,trace_between_fraction,pairwise_mahal_mean,n_posterior_samples_per_member
8d,957,mui,0.01816887046164353,0.00829940372572954,0.5577922783224644,512
8d,957,b,0.06350824234639407,0.00829940372572954,0.5577922783224644,512
8d,957,tauA,0.012113303634345362,0.00829940372572954,0.5577922783224644,512
8d,957,g_LK,0.0028418890273734453,0.00829940372572954,0.5577922783224644,512
8d,957,g_h,0.0038467898340482642,0.00829940372572954,0.5577922783224644,512
8d,957,c_th2ctx,0.007000197172755384,0.00829940372572954,0.5577922783224644,512
8d,957,c_ctx2th,0.002637494974198552,0.00829940372572954,0.5577922783224644,512
8d,979,mue,0.0006536877467376968,0.003977561616547578,0.35688261351587564,512
8d,979,mui,0.014568354564734135,0.003977561616547578,0.35688261351587564,512
8d,979,b,0.009919499819365348,0.003977561616547578,0.35688261351587564,512
8d,979,tauA,0.0010422331894195942,0.003977561616547578,0.35688261351587564,512
8d,979,g_LK,0.0019115212480717186,0.003977561616547578,0.35688261351587564,512
8d,979,g_h,0.012384921251593692,0.003977561616547578,0.35688261351587564,512
8d,979,c_th2ctx,0.0018051590464560445,0.003977561616547578,0.35688261351587564,512
8d,979,c_ctx2th,0.002200350406309472,0.003977561616547578,0.35688261351587564,512
8d,1001,mue,0.026649253220034634,0.02029117067118392,0.6860622035187051,512
8d,1001,mui,0.014923406110216034,0.02029117067118392,0.6860622035187051,512
8d,1001,b,0.01918239675796956,0.02029117067118392,0.6860622035187051,512
8d,1001,tauA,0.011558256859463403,0.02029117067118392,0.6860622035187051,512
8d,1001,g_LK,0.010324786235204034,0.02029117067118392,0.6860622035187051,512
8d,1001,g_h,0.0751457646164537,0.02029117067118392,0.6860622035187051,512
8d,1001,c_th2ctx,0.020462373361324854,0.02029117067118392,0.6860622035187051,512
8d,1001,c_ctx2th,0.0033661314219284168,0.02029117067118392,0.6860622035187051,512
8d,1023,mue,0.00371188167014545,0.004321888513011284,0.5139805351125615,512
8d,1023,mui,0.01072647227801278,0.004321888513011284,0.5139805351125615,512
8d,1023,b,0.00756922401934429,0.004321888513011284,0.5139805351125615,512
8d,1023,tauA,0.003781562794232439,0.004321888513011284,0.5139805351125615,512
8d,1023,g_LK,0.0037988947545416654,0.004321888513011284,0.5139805351125615,512
8d,1023,g_h,0.010757435764577331,0.004321888513011284,0.5139805351125615,512
8d,1023,c_th2ctx,0.007494048475643502,0.004321888513011284,0.5139805351125615,512
8d,1023,c_ctx2th,0.0010504992104643722,0.004321888513011284,0.5139805351125615,512
7d,0,mue,0.017666926371323402,0.026137492059157608,0.8211077382898481,512
7d,0,mui,0.028328614250122962,0.026137492059157608,0.8211077382898481,512
7d,0,b,0.07151300936663352,0.026137492059157608,0.8211077382898481,512
7d,0,tauA,0.005115344686695537,0.026137492059157608,0.8211077382898481,512
7d,0,g_LK,0.0015314874655557918,0.026137492059157608,0.8211077382898481,512
7d,0,g_h,0.02322565739384183,0.026137492059157608,0.8211077382898481,512
7d,0,c_th2ctx,0.052842103632063125,0.026137492059157608,0.8211077382898481,512
7d,21,mue,0.012121728327475536,0.02382059247197781,0.7679877601149612,512
7d,21,mui,0.011038769684737562,0.02382059247197781,0.7679877601149612,512
7d,21,b,0.05242931356104374,0.02382059247197781,0.7679877601149612,512
7d,21,tauA,0.0065213133978836895,0.02382059247197781,0.7679877601149612,512
7d,21,g_LK,0.025845706182688503,0.02382059247197781,0.7679877601149612,512
7d,21,g_h,0.023969318459368838,0.02382059247197781,0.7679877601149612,512
7d,21,c_th2ctx,0.045597241183298685,0.02382059247197781,0.7679877601149612,512
7d,43,mue,0.0011007095128393214,0.004727444388605553,0.44043372690337146,512
7d,43,mui,0.012209721317250125,0.004727444388605553,0.44043372690337146,512
7d,43,b,0.012244603001244173,0.004727444388605553,0.44043372690337146,512
7d,43,tauA,0.0020838517320994274,0.004727444388605553,0.44043372690337146,512
7d,43,g_LK,0.0032317800962724562,0.004727444388605553,0.44043372690337146,512
7d,43,g_h,0.006049008730424221,0.004727444388605553,0.44043372690337146,512
7d,43,c_th2ctx,0.009095353587017465,0.004727444388605553,0.44043372690337146,512
7d,65,mue,0.01011913310493241,0.016222512856362864,0.5326022758503923,512
7d,65,mui,0.01522510988316302,0.016222512856362864,0.5326022758503923,512
7d,65,b,0.02319771209906875,0.016222512856362864,0.5326022758503923,512
7d,65,tauA,0.013338745814369545,0.016222512856362864,0.5326022758503923,512
7d,65,g_LK,0.004234590697775534,0.016222512856362864,0.5326022758503923,512
7d,65,g_h,0.035279463167928946,0.016222512856362864,0.5326022758503923,512
7d,65,c_th2ctx,0.012038160906844326,0.016222512856362864,0.5326022758503923,512
7d,87,mue,0.004080763580964652,0.004311009710953027,0.5387223109679697,512
7d,87,mui,0.011501072589597263,0.004311009710953027,0.5387223109679697,512
7d,87,b,0.051856295318019476,0.004311009710953027,0.5387223109679697,512
7d,87,tauA,0.0008742965012127885,0.004311009710953027,0.5387223109679697,512
7d,87,g_LK,0.0016670985398221849,0.004311009710953027,0.5387223109679697,512
7d,87,g_h,0.005601896397909815,0.004311009710953027,0.5387223109679697,512
7d,87,c_th2ctx,0.002788392713178886,0.004311009710953027,0.5387223109679697,512
7d,108,mue,0.025369480695352453,0.02014583170683589,0.5404710724585022,512
7d,108,mui,0.022184653948928258,0.02014583170683589,0.5404710724585022,512
7d,108,b,0.025234511408375983,0.02014583170683589,0.5404710724585022,512
7d,108,tauA,0.02358138027880248,0.02014583170683589,0.5404710724585022,512
7d,108,g_LK,0.02298428155858053,0.02014583170683589,0.5404710724585022,512
7d,108,g_h,0.00889460778615041,0.02014583170683589,0.5404710724585022,512
7d,108,c_th2ctx,0.022847244161479117,0.02014583170683589,0.5404710724585022,512
7d,130,mue,0.024886295558818695,0.03173633367631762,0.8408457810102986,512
7d,130,mui,0.0036970245041175348,0.03173633367631762,0.8408457810102986,512
7d,130,b,0.03983438630220814,0.03173633367631762,0.8408457810102986,512
7d,130,tauA,0.01892575547882277,0.03173633367631762,0.8408457810102986,512
7d,130,g_LK,0.039985130018921636,0.03173633367631762,0.8408457810102986,512
7d,130,g_h,0.032505039499787995,0.03173633367631762,0.8408457810102986,512
7d,130,c_th2ctx,0.04270996116281779,0.03173633367631762,0.8408457810102986,512
7d,152,mue,0.001579935578028061,0.021142406547378537,0.7190776776431516,512
7d,152,mui,0.06846824403389973,0.021142406547378537,0.7190776776431516,512
7d,152,b,0.03561027890767025,0.021142406547378537,0.7190776776431516,512
7d,152,tauA,0.014396348484527565,0.021142406547378537,0.7190776776431516,512
7d,152,g_LK,0.031028898476253418,0.021142406547378537,0.7190776776431516,512
7d,152,g_h,0.025556009040890053,0.021142406547378537,0.7190776776431516,512
7d,152,c_th2ctx,0.04672314021579322,0.021142406547378537,0.7190776776431516,512
7d,174,mue,0.00989202139677109,0.010432479943362912,0.5872867581377033,512
7d,174,mui,0.019351541858633345,0.010432479943362912,0.5872867581377033,512
7d,174,b,0.08398688546650213,0.010432479943362912,0.5872867581377033,512
7d,174,tauA,0.004184825540463553,0.010432479943362912,0.5872867581377033,512
7d,174,g_LK,0.0020367559265201123,0.010432479943362912,0.5872867581377033,512
7d,174,g_h,0.011589976111831077,0.010432479943362912,0.5872867581377033,512
7d,174,c_th2ctx,0.01713480660970683,0.010432479943362912,0.5872867581377033,512
7d,195,mue,0.0004457817033205553,0.004342085590681532,0.46564526709224774,512
7d,195,mui,0.011378783438629221,0.004342085590681532,0.46564526709224774,512
7d,195,b,0.01673005882378929,0.004342085590681532,0.46564526709224774,512
7d,195,tauA,0.0006291394863426011,0.004342085590681532,0.46564526709224774,512
7d,195,g_LK,0.006958985171617047,0.004342085590681532,0.46564526709224774,512
7d,195,g_h,0.004973295726649527,0.004342085590681532,0.46564526709224774,512
7d,195,c_th2ctx,0.003260785814039816,0.004342085590681532,0.46564526709224774,512
7d,217,mue,0.0011227596548180742,0.004551415804653847,0.47554080728170955,512
7d,217,mui,0.017990032194688813,0.004551415804653847,0.47554080728170955,512
7d,217,b,0.008903166160639586,0.004551415804653847,0.47554080728170955,512
7d,217,tauA,0.002486130260317941,0.004551415804653847,0.47554080728170955,512
7d,217,g_LK,0.010146569689748136,0.004551415804653847,0.47554080728170955,512
7d,217,g_h,0.003560375779491317,0.004551415804653847,0.47554080728170955,512
7d,217,c_th2ctx,0.003768890187187154,0.004551415804653847,0.47554080728170955,512
7d,239,mue,0.0032428495965079024,0.007324146995158622,0.4373256026988618,512
7d,239,mui,0.013980302938254854,0.007324146995158622,0.4373256026988618,512
7d,239,b,0.019726380568932795,0.007324146995158622,0.4373256026988618,512
7d,239,tauA,0.0007391262575926772,0.007324146995158622,0.4373256026988618,512
7d,239,g_LK,0.007838105493911748,0.007324146995158622,0.4373256026988618,512
7d,239,g_h,0.013711429755508056,0.007324146995158622,0.4373256026988618,512
7d,239,c_th2ctx,0.007178476142958919,0.007324146995158622,0.4373256026988618,512
7d,261,mue,0.0006279020399977019,0.005831428347351832,0.39767611485267357,512
7d,261,mui,0.007181983955681897,0.005831428347351832,0.39767611485267357,512
7d,261,b,0.018365369382015988,0.005831428347351832,0.39767611485267357,512
7d,261,tauA,0.0022450690676378594,0.005831428347351832,0.39767611485267357,512
7d,261,g_LK,0.011201512183000622,0.005831428347351832,0.39767611485267357,512
7d,261,g_h,0.004424214405732199,0.005831428347351832,0.39767611485267357,512
7d,261,c_th2ctx,0.004330066779507144,0.005831428347351832,0.39767611485267357,512
7d,282,mue,0.008100160206923165,0.011249132247132745,0.5819181749074082,512
7d,282,mui,0.017411771596461782,0.011249132247132745,0.5819181749074082,512
7d,282,b,0.04372560642421578,0.011249132247132745,0.5819181749074082,512
7d,282,tauA,0.007892214788961746,0.011249132247132745,0.5819181749074082,512
7d,282,g_LK,0.003644925945295538,0.011249132247132745,0.5819181749074082,512
7d,282,g_h,0.01329304348414274,0.011249132247132745,0.5819181749074082,512
7d,282,c_th2ctx,0.0161539844907434,0.011249132247132745,0.5819181749074082,512
7d,304,mue,0.00831447563218898,0.017913028252458395,0.7195407604335788,512
7d,304,mui,0.06106894689715502,0.017913028252458395,0.7195407604335788,512
7d,304,b,0.03941510831619723,0.017913028252458395,0.7195407604335788,512
7d,304,tauA,0.009570817046907081,0.017913028252458395,0.7195407604335788,512
7d,304,g_LK,0.015945527891791003,0.017913028252458395,0.7195407604335788,512
7d,304,g_h,0.012903973183499076,0.017913028252458395,0.7195407604335788,512
7d,304,c_th2ctx,0.024716440881783163,0.017913028252458395,0.7195407604335788,512
7d,326,mue,0.005214796518094281,0.016781394796070836,0.6608810133941343,512
7d,326,mui,0.007402146086768795,0.016781394796070836,0.6608810133941343,512
7d,326,b,0.07174164014680973,0.016781394796070836,0.6608810133941343,512
7d,326,tauA,0.012635564374082945,0.016781394796070836,0.6608810133941343,512
7d,326,g_LK,0.011333128268631863,0.016781394796070836,0.6608810133941343,512
7d,326,g_h,0.025982484373511652,0.016781394796070836,0.6608810133941343,512
7d,326,c_th2ctx,0.009925118836093207,0.016781394796070836,0.6608810133941343,512
7d,348,mue,0.0012461339428679271,0.004012667254445409,0.4233355943698336,512
7d,348,mui,0.02296532534801326,0.004012667254445409,0.4233355943698336,512
7d,348,b,0.02083925384281316,0.004012667254445409,0.4233355943698336,512
7d,348,tauA,0.0033087157869737664,0.004012667254445409,0.4233355943698336,512
7d,348,g_LK,0.004146895016764134,0.004012667254445409,0.4233355943698336,512
7d,348,g_h,0.004017544806506384,0.004012667254445409,0.4233355943698336,512
7d,348,c_th2ctx,0.0024210304937030054,0.004012667254445409,0.4233355943698336,512
7d,370,mue,0.00419078886053028,0.007450351655831504,0.4691320853947226,512
7d,370,mui,0.012903450797272445,0.007450351655831504,0.4691320853947226,512
7d,370,b,0.028068141418796485,0.007450351655831504,0.4691320853947226,512
7d,370,tauA,0.004910552391391007,0.007450351655831504,0.4691320853947226,512
7d,370,g_LK,0.005741780038124397,0.007450351655831504,0.4691320853947226,512
7d,370,g_h,0.008256438417561794,0.007450351655831504,0.4691320853947226,512
7d,370,c_th2ctx,0.010967467930756288,0.007450351655831504,0.4691320853947226,512
7d,391,mue,0.01764658891163685,0.014659509512194783,0.5895037649741983,512
7d,391,mui,0.0035222025800359428,0.014659509512194783,0.5895037649741983,512
7d,391,b,0.05952905899872191,0.014659509512194783,0.5895037649741983,512
7d,391,tauA,0.007608078668549804,0.014659509512194783,0.5895037649741983,512
7d,391,g_LK,0.010551095567827021,0.014659509512194783,0.5895037649741983,512
7d,391,g_h,0.0033105957135981263,0.014659509512194783,0.5895037649741983,512
7d,391,c_th2ctx,0.004551436120658447,0.014659509512194783,0.5895037649741983,512
7d,413,mue,0.00847495833289293,0.00948429968838329,0.5429892836290785,512
7d,413,mui,0.008147267721232533,0.00948429968838329,0.5429892836290785,512
7d,413,b,0.06911601545352583,0.00948429968838329,0.5429892836290785,512
7d,413,tauA,0.0012325895570237176,0.00948429968838329,0.5429892836290785,512
7d,413,g_LK,0.010339168669760881,0.00948429968838329,0.5429892836290785,512
7d,413,g_h,0.006364984035000258,0.00948429968838329,0.5429892836290785,512
7d,413,c_th2ctx,0.004911343388018868,0.00948429968838329,0.5429892836290785,512
7d,435,mue,0.00282541974270065,0.007225440503785112,0.40638903133659066,512
7d,435,mui,0.010083441513694062,0.007225440503785112,0.40638903133659066,512
7d,435,b,0.021457784167856247,0.007225440503785112,0.40638903133659066,512
7d,435,tauA,0.0017719747650094355,0.007225440503785112,0.40638903133659066,512
7d,435,g_LK,0.011316244597573568,0.007225440503785112,0.40638903133659066,512
7d,435,g_h,0.00430996577391001,0.007225440503785112,0.40638903133659066,512
7d,435,c_th2ctx,0.007116839109612307,0.007225440503785112,0.40638903133659066,512
7d,457,mue,0.006686723513137666,0.008946433460793738,0.4342139238199114,512
7d,457,mui,0.007980063850309643,0.008946433460793738,0.4342139238199114,512
7d,457,b,0.029499033652826682,0.008946433460793738,0.4342139238199114,512
7d,457,tauA,0.0033298546333784744,0.008946433460793738,0.4342139238199114,512
7d,457,g_LK,0.0031932309579913083,0.008946433460793738,0.4342139238199114,512
7d,457,g_h,0.019458274967972453,0.008946433460793738,0.4342139238199114,512
7d,457,c_th2ctx,0.006345739282580051,0.008946433460793738,0.4342139238199114,512
7d,478,mue,0.002696814215595591,0.003429680404233138,0.37890154237978735,512
7d,478,mui,0.009548591301190722,0.003429680404233138,0.37890154237978735,512
7d,478,b,0.020105390912491448,0.003429680404233138,0.37890154237978735,512
7d,478,tauA,0.00045934101878665414,0.003429680404233138,0.37890154237978735,512
7d,478,g_LK,0.0025074342541086046,0.003429680404233138,0.37890154237978735,512
7d,478,g_h,0.005002615744963726,0.003429680404233138,0.37890154237978735,512
7d,478,c_th2ctx,0.0029320961208542658,0.003429680404233138,0.37890154237978735,512
7d,500,mue,0.0031184159882557743,0.007106206801473837,0.36675166981157775,512
7d,500,mui,0.007048279313765862,0.007106206801473837,0.36675166981157775,512
7d,500,b,0.004694392754748204,0.007106206801473837,0.36675166981157775,512
7d,500,tauA,0.003651815009528887,0.007106206801473837,0.36675166981157775,512
7d,500,g_LK,0.007116203673214805,0.007106206801473837,0.36675166981157775,512
7d,500,g_h,0.01269057437689819,0.007106206801473837,0.36675166981157775,512
7d,500,c_th2ctx,0.009099280584329641,0.007106206801473837,0.36675166981157775,512
7d,522,mue,0.03081990710626502,0.03680426401888679,0.8901328954401947,512
7d,522,mui,0.021509099038489715,0.03680426401888679,0.8901328954401947,512
7d,522,b,0.04107648917750243,0.03680426401888679,0.8901328954401947,512
7d,522,tauA,0.007901933526999234,0.03680426401888679,0.8901328954401947,512
7d,522,g_LK,0.026015554191172862,0.03680426401888679,0.8901328954401947,512
7d,522,g_h,0.10394428329300331,0.03680426401888679,0.8901328954401947,512
7d,522,c_th2ctx,0.04856841695778937,0.03680426401888679,0.8901328954401947,512
7d,544,mue,0.0007612573103861171,0.01709799725447744,0.7690409051992367,512
7d,544,mui,0.07336440670817065,0.01709799725447744,0.7690409051992367,512
7d,544,b,0.043784274195821385,0.01709799725447744,0.7690409051992367,512
7d,544,tauA,0.006701637393934403,0.01709799725447744,0.7690409051992367,512
7d,544,g_LK,0.019206459563855454,0.01709799725447744,0.7690409051992367,512
7d,544,g_h,0.009664920439473965,0.01709799725447744,0.7690409051992367,512
7d,544,c_th2ctx,0.014271038838669611,0.01709799725447744,0.7690409051992367,512
7d,565,mue,0.014194862293251247,0.013077614306716799,0.5383077704242287,512
7d,565,mui,0.0051158699401865435,0.013077614306716799,0.5383077704242287,512
7d,565,b,0.017654118673964617,0.013077614306716799,0.5383077704242287,512
7d,565,tauA,0.0131086213369741,0.013077614306716799,0.5383077704242287,512
7d,565,g_LK,0.009484771675093972,0.013077614306716799,0.5383077704242287,512
7d,565,g_h,0.03815333645130772,0.013077614306716799,0.5383077704242287,512
7d,565,c_th2ctx,0.0031704531229856015,0.013077614306716799,0.5383077704242287,512
7d,587,mue,0.0015151495498544555,0.017305999338674733,0.6134030697041568,512
7d,587,mui,0.0339805662528735,0.017305999338674733,0.6134030697041568,512
7d,587,b,0.05157346515664985,0.017305999338674733,0.6134030697041568,512
7d,587,tauA,0.020195105542883125,0.017305999338674733,0.6134030697041568,512
7d,587,g_LK,0.029925121068855205,0.017305999338674733,0.6134030697041568,512
7d,587,g_h,0.007845276970065632,0.017305999338674733,0.6134030697041568,512
7d,587,c_th2ctx,0.007539657570197763,0.017305999338674733,0.6134030697041568,512
7d,609,mue,0.002472748425138848,0.007731929085872561,0.5804648513611644,512
7d,609,mui,0.05779524700437911,0.007731929085872561,0.5804648513611644,512
7d,609,b,0.007248073141526582,0.007731929085872561,0.5804648513611644,512
7d,609,tauA,0.00982954379674825,0.007731929085872561,0.5804648513611644,512
7d,609,g_LK,0.009874126330377906,0.007731929085872561,0.5804648513611644,512
7d,609,g_h,0.005862167727754923,0.007731929085872561,0.5804648513611644,512
7d,609,c_th2ctx,0.011572110549217257,0.007731929085872561,0.5804648513611644,512
7d,631,mue,0.0023852865703652606,0.002135268435235439,0.4231094449456971,512
7d,631,mui,0.021975872440759874,0.002135268435235439,0.4231094449456971,512
7d,631,b,0.023202905852885484,0.002135268435235439,0.4231094449456971,512
7d,631,tauA,0.0012738140551929319,0.002135268435235439,0.4231094449456971,512
7d,631,g_LK,0.0007659915883631678,0.002135268435235439,0.4231094449456971,512
7d,631,g_h,0.000451532335152738,0.002135268435235439,0.4231094449456971,512
7d,631,c_th2ctx,0.0022777669218798555,0.002135268435235439,0.4231094449456971,512
7d,652,mue,0.0036418720065351205,0.009572251590068933,0.6096515478645914,512
7d,652,mui,0.017264961006725157,0.009572251590068933,0.6096515478645914,512
7d,652,b,0.012904370924186725,0.009572251590068933,0.6096515478645914,512
7d,652,tauA,0.008517380491078898,0.009572251590068933,0.6096515478645914,512
7d,652,g_LK,0.01254798889305344,0.009572251590068933,0.6096515478645914,512
7d,652,g_h,0.011893990012046387,0.009572251590068933,0.6096515478645914,512
7d,652,c_th2ctx,0.017636484499115205,0.009572251590068933,0.6096515478645914,512
7d,674,mue,0.0009140886027129769,0.005746739251736787,0.32712875640650846,512
7d,674,mui,0.007093972960213174,0.005746739251736787,0.32712875640650846,512
7d,674,b,0.002992798986677808,0.005746739251736787,0.32712875640650846,512
7d,674,tauA,0.0019264114078230128,0.005746739251736787,0.32712875640650846,512
7d,674,g_LK,0.004117838944343327,0.005746739251736787,0.32712875640650846,512
7d,674,g_h,0.008755459041626024,0.005746739251736787,0.32712875640650846,512
7d,674,c_th2ctx,0.011072518798833211,0.005746739251736787,0.32712875640650846,512
7d,696,mue,0.0020749406481600564,0.015159436612433925,0.5875076286738223,512
7d,696,mui,0.05870029245675019,0.015159436612433925,0.5875076286738223,512
7d,696,b,0.02648121753775174,0.015159436612433925,0.5875076286738223,512
7d,696,tauA,0.016024305562511984,0.015159436612433925,0.5875076286738223,512
7d,696,g_LK,0.010294620578580549,0.015159436612433925,0.5875076286738223,512
7d,696,g_h,0.013899127510290274,0.015159436612433925,0.5875076286738223,512
7d,696,c_th2ctx,0.012411157275546559,0.015159436612433925,0.5875076286738223,512
7d,718,mue,0.00047375030036252895,0.006669379623791674,0.5139079793848951,512
7d,718,mui,0.013191369735844382,0.006669379623791674,0.5139079793848951,512
7d,718,b,0.020440198572324056,0.006669379623791674,0.5139079793848951,512
7d,718,tauA,0.0027525464629652367,0.006669379623791674,0.5139079793848951,512
7d,718,g_LK,0.012991877468497524,0.006669379623791674,0.5139079793848951,512
7d,718,g_h,0.009136747244595384,0.006669379623791674,0.5139079793848951,512
7d,718,c_th2ctx,0.003093973472420657,0.006669379623791674,0.5139079793848951,512
7d,740,mue,0.008528762723388528,0.01694022034115355,0.8125846321738676,512
7d,740,mui,0.06143706065561043,0.01694022034115355,0.8125846321738676,512
7d,740,b,0.032212213514679185,0.01694022034115355,0.8125846321738676,512
7d,740,tauA,0.00171179983646631,0.01694022034115355,0.8125846321738676,512
7d,740,g_LK,0.014096546900597463,0.01694022034115355,0.8125846321738676,512
7d,740,g_h,0.02990581811737343,0.01694022034115355,0.8125846321738676,512
7d,740,c_th2ctx,0.06504087882638797,0.01694022034115355,0.8125846321738676,512
7d,761,mue,0.020082170954829164,0.02312181735254274,0.764646655059838,512
7d,761,mui,0.07630547649057369,0.02312181735254274,0.764646655059838,512
7d,761,b,0.014178453975340288,0.02312181735254274,0.764646655059838,512
7d,761,tauA,0.013020029130689482,0.02312181735254274,0.764646655059838,512
7d,761,g_LK,0.006225810531206549,0.02312181735254274,0.764646655059838,512
7d,761,g_h,0.041472819336805765,0.02312181735254274,0.764646655059838,512
7d,761,c_th2ctx,0.03166167731781856,0.02312181735254274,0.764646655059838,512
7d,783,mue,0.013196655203833028,0.009979296412422956,0.5514082433392045,512
7d,783,mui,0.0049970800114929,0.009979296412422956,0.5514082433392045,512
7d,783,b,0.05853392456502743,0.009979296412422956,0.5514082433392045,512
7d,783,tauA,0.007537248199670729,0.009979296412422956,0.5514082433392045,512
7d,783,g_LK,0.008938915453466735,0.009979296412422956,0.5514082433392045,512
7d,783,g_h,0.008239566624571254,0.009979296412422956,0.5514082433392045,512
7d,783,c_th2ctx,0.004682830489482263,0.009979296412422956,0.5514082433392045,512
7d,805,mue,0.008303845868181633,0.00551566381256365,0.3661968497187961,512
7d,805,mui,0.007395103937952119,0.00551566381256365,0.3661968497187961,512
7d,805,b,0.01404442028842456,0.00551566381256365,0.3661968497187961,512
7d,805,tauA,0.0024138409263992607,0.00551566381256365,0.3661968497187961,512
7d,805,g_LK,0.0019786413740665544,0.00551566381256365,0.3661968497187961,512
7d,805,g_h,0.005947261123239723,0.00551566381256365,0.3661968497187961,512
7d,805,c_th2ctx,0.010876044655299434,0.00551566381256365,0.3661968497187961,512
7d,827,mue,0.003069782236219467,0.010354900603789416,0.5495479254785188,512
7d,827,mui,0.03839483124936382,0.010354900603789416,0.5495479254785188,512
7d,827,b,0.029438358112969437,0.010354900603789416,0.5495479254785188,512
7d,827,tauA,0.004705916028493534,0.010354900603789416,0.5495479254785188,512
7d,827,g_LK,0.019034876766948133,0.010354900603789416,0.5495479254785188,512
7d,827,g_h,0.005498662928898433,0.010354900603789416,0.5495479254785188,512
7d,827,c_th2ctx,0.012660970943504248,0.010354900603789416,0.5495479254785188,512
7d,848,mue,0.009360061341716262,0.008071922267098679,0.46473869163760584,512
7d,848,mui,0.01176658822504135,0.008071922267098679,0.46473869163760584,512
7d,848,b,0.020271122447866073,0.008071922267098679,0.46473869163760584,512
7d,848,tauA,0.005864397863542166,0.008071922267098679,0.46473869163760584,512
7d,848,g_LK,0.003312236859200135,0.008071922267098679,0.46473869163760584,512
7d,848,g_h,0.017549666722629143,0.008071922267098679,0.46473869163760584,512
7d,848,c_th2ctx,0.0006690670128333875,0.008071922267098679,0.46473869163760584,512
7d,870,mue,0.0006647654432051686,0.005593137255004683,0.35193756217661043,512
7d,870,mui,0.009227433342819037,0.005593137255004683,0.35193756217661043,512
7d,870,b,0.0031292356146214403,0.005593137255004683,0.35193756217661043,512
7d,870,tauA,0.0024243400890628106,0.005593137255004683,0.35193756217661043,512
7d,870,g_LK,0.003094288411518656,0.005593137255004683,0.35193756217661043,512
7d,870,g_h,0.009255830269341136,0.005593137255004683,0.35193756217661043,512
7d,870,c_th2ctx,0.011483145193208918,0.005593137255004683,0.35193756217661043,512
7d,892,mue,0.007332900283772997,0.014125473055325605,0.6418789616876311,512
7d,892,mui,0.016759216844148293,0.014125473055325605,0.6418789616876311,512
7d,892,b,0.13160178531780872,0.014125473055325605,0.6418789616876311,512
7d,892,tauA,0.009355980311412194,0.014125473055325605,0.6418789616876311,512
7d,892,g_LK,0.0061293199390994,0.014125473055325605,0.6418789616876311,512
7d,892,g_h,0.005082137868261143,0.014125473055325605,0.6418789616876311,512
7d,892,c_th2ctx,0.0005857801977872857,0.014125473055325605,0.6418789616876311,512
7d,914,mue,0.011246097306893995,0.0067721905814941,0.47035273182388637,512
7d,914,mui,0.01685480073118406,0.0067721905814941,0.47035273182388637,512
7d,914,b,0.02310535659294721,0.0067721905814941,0.47035273182388637,512
7d,914,tauA,0.005346736452559694,0.0067721905814941,0.47035273182388637,512
7d,914,g_LK,0.003791407433952557,0.0067721905814941,0.47035273182388637,512
7d,914,g_h,0.007246055902859607,0.0067721905814941,0.47035273182388637,512
7d,914,c_th2ctx,0.007584856212195876,0.0067721905814941,0.47035273182388637,512
7d,935,mue,0.004185606309152801,0.01101732698921117,0.5591664876177853,512
7d,935,mui,0.041619056467862035,0.01101732698921117,0.5591664876177853,512
7d,935,b,0.018563512585406904,0.01101732698921117,0.5591664876177853,512
7d,935,tauA,0.0071988157268177005,0.01101732698921117,0.5591664876177853,512
7d,935,g_LK,0.007623251143897413,0.01101732698921117,0.5591664876177853,512
7d,935,g_h,0.017809014165486428,0.01101732698921117,0.5591664876177853,512
7d,935,c_th2ctx,0.02126126010863468,0.01101732698921117,0.5591664876177853,512
7d,957,mue,0.003975236748604492,0.00980408207217826,0.5453205782244017,512
7d,957,mui,0.004180541227977413,0.00980408207217826,0.5453205782244017,512
7d,957,b,0.05181646106433747,0.00980408207217826,0.5453205782244017,512
7d,957,tauA,0.006829687435657274,0.00980408207217826,0.5453205782244017,512
7d,957,g_LK,0.009375846787572384,0.00980408207217826,0.5453205782244017,512
7d,957,g_h,0.008565426265848799,0.00980408207217826,0.5453205782244017,512
7d,957,c_th2ctx,0.00714225719519131,0.00980408207217826,0.5453205782244017,512
7d,979,mue,0.001744499764505475,0.004199178659773929,0.38705976429148137,512
7d,979,mui,0.014517793583358926,0.004199178659773929,0.38705976429148137,512
7d,979,b,0.007819545329535204,0.004199178659773929,0.38705976429148137,512
7d,979,tauA,0.0007895214652570366,0.004199178659773929,0.38705976429148137,512
7d,979,g_LK,0.006802217930128357,0.004199178659773929,0.38705976429148137,512
7d,979,g_h,0.0034618384024295793,0.004199178659773929,0.38705976429148137,512
7d,979,c_th2ctx,0.006681228484997989,0.004199178659773929,0.38705976429148137,512
7d,1001,mue,0.010234423687269059,0.01539688957999246,0.5950917903866035,512
7d,1001,mui,0.013766169504092025,0.01539688957999246,0.5950917903866035,512
7d,1001,b,0.07240875613615193,0.01539688957999246,0.5950917903866035,512
7d,1001,tauA,0.002194563885855986,0.01539688957999246,0.5950917903866035,512
7d,1001,g_LK,0.004782307266543708,0.01539688957999246,0.5950917903866035,512
7d,1001,g_h,0.02589187452935179,0.01539688957999246,0.5950917903866035,512
7d,1001,c_th2ctx,0.014854629096175562,0.01539688957999246,0.5950917903866035,512
7d,1023,mue,0.00029027400061011616,0.00500796231938972,0.5698407254742627,512
7d,1023,mui,0.016370201866046784,0.00500796231938972,0.5698407254742627,512
7d,1023,b,0.013330857969986924,0.00500796231938972,0.5698407254742627,512
